,Clear_day_cov,Clear_night_cov,Day_view_angle,Day_view_time,Emis_31,Emis_32,LST_Day_1km,LST_Night_1km,Night_view_angle,Night_view_time,QC_Day,QC_Night
6010,2745.5333333333333,2571.4285714285716,70.33333333333333,109.26666666666667,246.46666666666667,248.0,15601.866666666667,14691.0,72.57142857142857,221.28571428571428,8.25,44.0
6011,2708.8,2499.1428571428573,70.4,109.26666666666667,246.46666666666667,248.0,15611.4,14674.42857142857,72.57142857142857,221.28571428571428,8.25,44.0
6012,2656.0666666666666,2425.8571428571427,70.4,109.26666666666667,246.4,248.0,15601.533333333333,14685.285714285714,72.64285714285714,221.28571428571428,8.25,33.5
6013,2799.9333333333334,2947.230769230769,69.86666666666666,109.06666666666666,246.13333333333333,247.93333333333334,15475.2,14792.538461538461,70.6923076923077,221.15384615384616,4.1875,33.5
6014,2750.5333333333333,2760.3076923076924,69.93333333333334,109.06666666666666,246.0,247.73333333333332,15465.6,14823.538461538461,70.6923076923077,221.15384615384616,4.1875,33.5
6015,2747.9333333333334,2572.3846153846152,70.0,109.13333333333334,246.0,247.2,15471.266666666666,14832.76923076923,70.6923076923077,221.15384615384616,4.1875,33.5
6016,2783.866666666667,2546.076923076923,70.0,109.13333333333334,246.0,247.33333333333334,15483.066666666668,14841.153846153846,70.6923076923077,221.15384615384616,4.1875,33.5
6017,2821.0666666666666,2454.846153846154,70.2,109.13333333333334,246.06666666666666,248.0,15486.8,14835.846153846154,70.6923076923077,221.15384615384616,8.25,33.5
6018,2860.9333333333334,2208.0,70.26666666666667,109.13333333333334,246.13333333333333,248.0,15495.8,14773.642857142857,72.42857142857143,221.28571428571428,8.25,39.8
6019,2890.133333333333,2283.0714285714284,70.26666666666667,109.2,246.2,248.0,15509.2,14736.57142857143,72.42857142857143,221.28571428571428,8.25,39.8
6020,2911.866666666667,2148.133333333333,70.33333333333333,109.26666666666667,246.4,248.0,15528.666666666666,14671.133333333333,68.33333333333333,220.8,12.3125,52.4
6021,2825.4,2084.733333333333,70.33333333333333,109.26666666666667,246.66666666666666,248.2,15533.2,14638.466666666667,68.33333333333333,220.8,8.25,49.25
6022,2788.0666666666666,2143.3333333333335,70.4,109.26666666666667,246.46666666666667,248.0,15543.533333333333,14628.533333333333,68.4,220.8,12.3125,44.0
6023,2574.923076923077,2301.6153846153848,75.92307692307692,109.6923076923077,246.0,247.85714285714286,15567.076923076924,14945.846153846154,70.6923076923077,221.15384615384616,8.5,33.5
6024,2391.6428571428573,2327.5384615384614,73.42857142857143,109.42857142857143,246.07142857142858,247.78571428571428,15545.642857142857,14946.384615384615,70.6923076923077,221.15384615384616,12.4375,27.2
6025,2334.285714285714,2398.3846153846152,73.5,109.5,246.07142857142858,247.78571428571428,15571.785714285714,14950.153846153846,70.76923076923077,221.15384615384616,12.4375,27.2
6026,2455.6923076923076,2467.076923076923,76.15384615384616,109.84615384615384,246.14285714285714,248.0,15626.076923076924,14953.153846153846,70.84615384615384,221.15384615384616,8.5,27.2
6027,2482.153846153846,2498.6923076923076,76.23076923076923,109.84615384615384,246.21428571428572,248.0,15631.076923076924,14938.923076923076,70.92307692307692,221.15384615384616,8.5,17.75
6028,2514.076923076923,2507.4615384615386,76.3076923076923,109.84615384615384,246.21428571428572,248.0,15646.076923076924,14911.307692307691,70.92307692307692,221.15384615384616,4.4375,17.75
6029,2454.4285714285716,2454.5384615384614,73.78571428571429,109.57142857142857,246.28571428571428,248.0,15627.92857142857,14908.461538461539,71.0,221.15384615384616,4.3125,17.75
6030,2610.1428571428573,2436.923076923077,73.78571428571429,109.57142857142857,246.35714285714286,248.0,15634.92857142857,14937.153846153846,71.07692307692308,221.15384615384616,4.3125,17.75
6031,2671.285714285714,2530.6923076923076,73.78571428571429,109.64285714285714,246.35714285714286,248.0,15672.714285714286,14952.76923076923,71.07692307692308,221.15384615384616,4.3125,17.75
6032,2701.1428571428573,2485.4615384615386,73.85714285714286,109.71428571428571,246.35714285714286,248.0,15700.42857142857,14951.23076923077,71.07692307692308,221.15384615384616,4.3125,17.75
6033,2731.785714285714,2454.769230769231,74.21428571428571,109.71428571428571,246.35714285714286,248.0,15747.92857142857,14943.384615384615,71.07692307692308,221.15384615384616,4.3125,17.75
6034,2565.4615384615386,2517.153846153846,75.92307692307692,109.6923076923077,246.0,247.92857142857142,15563.076923076924,14949.461538461539,70.6923076923077,221.15384615384616,4.4375,33.5
6035,2549.285714285714,2513.846153846154,73.42857142857143,109.5,246.0,247.64285714285714,15556.785714285714,14948.307692307691,70.6923076923077,221.15384615384616,8.375,27.2
6036,2568.214285714286,2454.153846153846,73.5,109.5,246.0,247.71428571428572,15599.142857142857,14938.23076923077,70.76923076923077,221.15384615384616,12.4375,27.2
6037,2558.0,2594.3333333333335,73.57142857142857,109.57142857142857,246.0,247.92857142857142,15620.857142857143,14915.166666666666,75.58333333333333,221.66666666666666,12.4375,14.6
6038,2507.1428571428573,2556.5833333333335,73.64285714285714,109.57142857142857,246.07142857142858,247.92857142857142,15632.642857142857,14902.5,75.58333333333333,221.66666666666666,12.4375,2.0
6039,2448.0714285714284,2519.3333333333335,73.71428571428571,109.57142857142857,246.21428571428572,248.0,15666.5,14889.5,75.66666666666667,221.66666666666666,12.4375,2.0
6040,2428.285714285714,2501.25,73.78571428571429,109.57142857142857,246.28571428571428,248.0,15686.92857142857,14895.25,75.75,221.66666666666666,8.375,2.0
6041,2428.0,2492.5833333333335,73.78571428571429,109.57142857142857,246.28571428571428,248.0,15700.142857142857,14916.166666666666,75.83333333333333,221.66666666666666,8.375,2.0
6042,2424.5,2336.076923076923,73.85714285714286,109.64285714285714,246.35714285714286,248.0,15685.285714285714,14940.846153846154,71.07692307692308,221.15384615384616,8.375,17.75
6043,2475.4285714285716,2497.5833333333335,74.07142857142857,109.71428571428571,246.28571428571428,248.0,15661.714285714286,14918.416666666666,75.83333333333333,221.66666666666666,8.375,2.0
6044,2508.714285714286,2379.0,74.21428571428571,109.71428571428571,246.35714285714286,248.0,15687.357142857143,14935.538461538461,71.07692307692308,221.15384615384616,8.375,17.75
6045,2451.3846153846152,2445.3076923076924,75.92307692307692,109.6923076923077,246.0,247.64285714285714,15585.076923076924,14941.538461538461,70.6923076923077,221.15384615384616,4.4375,33.5
6046,2467.6428571428573,2498.1666666666665,73.5,109.5,246.0,247.64285714285714,15579.642857142857,14917.916666666666,75.41666666666667,221.66666666666666,4.3125,14.6
6047,2569.5,2497.6666666666665,73.57142857142857,109.5,246.0,247.78571428571428,15630.785714285714,14909.25,75.41666666666667,221.66666666666666,8.375,14.6
6048,2567.6428571428573,2348.3846153846152,73.57142857142857,109.57142857142857,246.0,247.92857142857142,15649.642857142857,14926.23076923077,70.84615384615384,221.15384615384616,8.375,27.2
6049,2569.9285714285716,2407.846153846154,73.71428571428571,109.57142857142857,246.07142857142858,247.85714285714286,15653.57142857143,14914.615384615385,70.84615384615384,221.15384615384616,8.375,17.75
6050,2570.4285714285716,2430.0,73.71428571428571,109.57142857142857,246.0,248.0,15686.285714285714,14903.692307692309,70.92307692307692,221.15384615384616,8.375,17.75
6051,2568.785714285714,2498.8333333333335,73.78571428571429,109.57142857142857,246.07142857142858,248.0,15691.07142857143,14888.916666666666,75.75,221.66666666666666,8.375,2.0
6052,2570.8571428571427,2323.4615384615386,73.78571428571429,109.57142857142857,246.07142857142858,248.0,15692.57142857143,14929.923076923076,71.0,221.15384615384616,8.375,17.75
6053,2447.214285714286,2368.6153846153848,73.85714285714286,109.64285714285714,246.14285714285714,247.85714285714286,15678.357142857143,14935.153846153846,71.07692307692308,221.15384615384616,8.375,17.75
6054,2432.4285714285716,2402.923076923077,74.07142857142857,109.71428571428571,246.28571428571428,247.92857142857142,15655.92857142857,14925.76923076923,71.07692307692308,221.15384615384616,4.3125,17.75
6055,2456.8571428571427,2452.5384615384614,74.21428571428571,109.71428571428571,246.28571428571428,248.0,15645.357142857143,14922.0,71.07692307692308,221.15384615384616,4.3125,17.75
6056,2486.076923076923,2455.230769230769,76.0,109.6923076923077,246.0,247.78571428571428,15639.923076923076,14916.307692307691,70.6923076923077,221.15384615384616,4.4375,33.5
6057,2505.0,2314.3076923076924,73.5,109.42857142857143,246.0,247.85714285714286,15610.42857142857,14912.923076923076,70.6923076923077,221.15384615384616,4.3125,27.2
6058,2633.5,2490.9166666666665,73.57142857142857,109.5,246.0,247.71428571428572,15641.07142857143,14894.25,75.41666666666667,221.66666666666666,4.3125,14.6
6059,2688.5,2370.4615384615386,73.57142857142857,109.5,246.0,247.92857142857142,15651.0,14916.692307692309,70.84615384615384,221.15384615384616,4.3125,27.2
6060,2707.714285714286,2482.0,73.71428571428571,109.5,246.0,247.71428571428572,15658.285714285714,14910.307692307691,70.84615384615384,221.15384615384616,4.3125,27.2
6061,2681.5,2477.076923076923,73.71428571428571,109.57142857142857,246.0,247.85714285714286,15693.07142857143,14889.076923076924,70.92307692307692,221.15384615384616,8.375,17.75
6062,2662.5714285714284,2454.6153846153848,73.78571428571429,109.57142857142857,246.0,247.71428571428572,15716.57142857143,14892.0,70.92307692307692,221.15384615384616,8.375,17.75
6063,2644.214285714286,2636.769230769231,73.78571428571429,109.57142857142857,246.0,247.78571428571428,15707.42857142857,14904.076923076924,71.0,221.15384615384616,8.375,17.75
6064,2499.0,2659.5384615384614,73.85714285714286,109.64285714285714,246.0,247.78571428571428,15694.357142857143,14917.153846153846,71.07692307692308,221.15384615384616,4.3125,17.75
6065,2500.1428571428573,2571.0,74.07142857142857,109.71428571428571,246.14285714285714,248.0,15650.357142857143,14923.538461538461,71.07692307692308,221.15384615384616,4.3125,17.75
6066,2612.4285714285716,2619.923076923077,74.14285714285714,109.71428571428571,246.21428571428572,248.0,15630.57142857143,14929.384615384615,71.07692307692308,221.15384615384616,4.3125,17.75
6067,2681.0,2563.6153846153848,76.0,109.6923076923077,246.0,247.71428571428572,15734.76923076923,14891.846153846154,70.6923076923077,221.15384615384616,4.4375,33.5
6068,2556.0714285714284,2538.5384615384614,73.57142857142857,109.42857142857143,246.0,247.78571428571428,15672.142857142857,14882.384615384615,70.6923076923077,221.15384615384616,8.375,17.75
6069,2473.5333333333333,2575.153846153846,69.66666666666667,109.06666666666666,246.0,247.73333333333332,15635.8,14886.076923076924,70.6923076923077,221.15384615384616,8.25,27.2
6070,2550.6,2653.230769230769,69.66666666666667,109.06666666666666,246.0,247.8,15630.933333333332,14896.461538461539,70.84615384615384,221.15384615384616,8.25,27.2
6071,2561.866666666667,2680.846153846154,69.8,109.06666666666666,246.0,247.73333333333332,15603.666666666666,14896.0,70.84615384615384,221.15384615384616,8.25,27.2
6072,2626.5333333333333,2582.846153846154,69.8,109.13333333333334,246.0,247.8,15623.733333333334,14877.692307692309,70.92307692307692,221.15384615384616,8.25,17.75
6073,2670.733333333333,2618.769230769231,69.86666666666666,109.13333333333334,246.0,247.8,15659.8,14873.0,70.92307692307692,221.15384615384616,8.25,17.75
6074,2675.866666666667,2667.769230769231,69.86666666666666,109.13333333333334,246.0,247.66666666666666,15659.866666666667,14881.538461538461,71.0,221.15384615384616,8.25,17.75
6075,2689.214285714286,2603.769230769231,74.0,109.64285714285714,246.0,247.92857142857142,15665.357142857143,14903.461538461539,71.07692307692308,221.15384615384616,4.3125,17.75
6076,2652.1428571428573,2601.3846153846152,74.07142857142857,109.71428571428571,246.14285714285714,248.0,15615.92857142857,14928.76923076923,71.07692307692308,221.15384615384616,4.3125,17.75
6077,2747.785714285714,2764.153846153846,74.21428571428571,109.71428571428571,246.14285714285714,248.0,15584.785714285714,14947.846153846154,71.07692307692308,221.15384615384616,4.3125,17.75
6078,2574.923076923077,2301.6153846153848,75.92307692307692,109.6923076923077,246.0,247.85714285714286,15567.076923076924,14945.846153846154,70.6923076923077,221.15384615384616,8.5,33.5
6079,2391.6428571428573,2327.5384615384614,73.42857142857143,109.42857142857143,246.07142857142858,247.78571428571428,15545.642857142857,14946.384615384615,70.6923076923077,221.15384615384616,12.4375,27.2
6080,2334.285714285714,2398.3846153846152,73.5,109.5,246.07142857142858,247.78571428571428,15571.785714285714,14950.153846153846,70.76923076923077,221.15384615384616,12.4375,27.2
6081,2455.6923076923076,2467.076923076923,76.15384615384616,109.84615384615384,246.14285714285714,248.0,15626.076923076924,14953.153846153846,70.84615384615384,221.15384615384616,8.5,27.2
6082,2482.153846153846,2498.6923076923076,76.23076923076923,109.84615384615384,246.21428571428572,248.0,15631.076923076924,14938.923076923076,70.92307692307692,221.15384615384616,8.5,17.75
6083,2514.076923076923,2507.4615384615386,76.3076923076923,109.84615384615384,246.21428571428572,248.0,15646.076923076924,14911.307692307691,70.92307692307692,221.15384615384616,4.4375,17.75
6084,2454.4285714285716,2454.5384615384614,73.78571428571429,109.57142857142857,246.28571428571428,248.0,15627.92857142857,14908.461538461539,71.0,221.15384615384616,4.3125,17.75
6085,2610.1428571428573,2436.923076923077,73.78571428571429,109.57142857142857,246.35714285714286,248.0,15634.92857142857,14937.153846153846,71.07692307692308,221.15384615384616,4.3125,17.75
6086,2671.285714285714,2530.6923076923076,73.78571428571429,109.64285714285714,246.35714285714286,248.0,15672.714285714286,14952.76923076923,71.07692307692308,221.15384615384616,4.3125,17.75
6087,2701.1428571428573,2485.4615384615386,73.85714285714286,109.71428571428571,246.35714285714286,248.0,15700.42857142857,14951.23076923077,71.07692307692308,221.15384615384616,4.3125,17.75
6088,2731.785714285714,2454.769230769231,74.21428571428571,109.71428571428571,246.35714285714286,248.0,15747.92857142857,14943.384615384615,71.07692307692308,221.15384615384616,4.3125,17.75
6089,2565.4615384615386,2517.153846153846,75.92307692307692,109.6923076923077,246.0,247.92857142857142,15563.076923076924,14949.461538461539,70.6923076923077,221.15384615384616,4.4375,33.5
6090,2549.285714285714,2513.846153846154,73.42857142857143,109.5,246.0,247.64285714285714,15556.785714285714,14948.307692307691,70.6923076923077,221.15384615384616,8.375,27.2
6091,2568.214285714286,2454.153846153846,73.5,109.5,246.0,247.71428571428572,15599.142857142857,14938.23076923077,70.76923076923077,221.15384615384616,12.4375,27.2
6092,2558.0,2594.3333333333335,73.57142857142857,109.57142857142857,246.0,247.92857142857142,15620.857142857143,14915.166666666666,75.58333333333333,221.66666666666666,12.4375,14.6
6093,2507.1428571428573,2556.5833333333335,73.64285714285714,109.57142857142857,246.07142857142858,247.92857142857142,15632.642857142857,14902.5,75.58333333333333,221.66666666666666,12.4375,2.0
6094,2448.0714285714284,2519.3333333333335,73.71428571428571,109.57142857142857,246.21428571428572,248.0,15666.5,14889.5,75.66666666666667,221.66666666666666,12.4375,2.0
6095,2428.285714285714,2501.25,73.78571428571429,109.57142857142857,246.28571428571428,248.0,15686.92857142857,14895.25,75.75,221.66666666666666,8.375,2.0
6096,2428.0,2492.5833333333335,73.78571428571429,109.57142857142857,246.28571428571428,248.0,15700.142857142857,14916.166666666666,75.83333333333333,221.66666666666666,8.375,2.0
6097,2424.5,2336.076923076923,73.85714285714286,109.64285714285714,246.35714285714286,248.0,15685.285714285714,14940.846153846154,71.07692307692308,221.15384615384616,8.375,17.75
6098,2475.4285714285716,2497.5833333333335,74.07142857142857,109.71428571428571,246.28571428571428,248.0,15661.714285714286,14918.416666666666,75.83333333333333,221.66666666666666,8.375,2.0
6099,2508.714285714286,2379.0,74.21428571428571,109.71428571428571,246.35714285714286,248.0,15687.357142857143,14935.538461538461,71.07692307692308,221.15384615384616,8.375,17.75
6100,2451.3846153846152,2445.3076923076924,75.92307692307692,109.6923076923077,246.0,247.64285714285714,15585.076923076924,14941.538461538461,70.6923076923077,221.15384615384616,4.4375,33.5
6101,2467.6428571428573,2498.1666666666665,73.5,109.5,246.0,247.64285714285714,15579.642857142857,14917.916666666666,75.41666666666667,221.66666666666666,4.3125,14.6
6102,2569.5,2497.6666666666665,73.57142857142857,109.5,246.0,247.78571428571428,15630.785714285714,14909.25,75.41666666666667,221.66666666666666,8.375,14.6
6103,2567.6428571428573,2348.3846153846152,73.57142857142857,109.57142857142857,246.0,247.92857142857142,15649.642857142857,14926.23076923077,70.84615384615384,221.15384615384616,8.375,27.2
6104,2569.9285714285716,2407.846153846154,73.71428571428571,109.57142857142857,246.07142857142858,247.85714285714286,15653.57142857143,14914.615384615385,70.84615384615384,221.15384615384616,8.375,17.75
6105,2570.4285714285716,2430.0,73.71428571428571,109.57142857142857,246.0,248.0,15686.285714285714,14903.692307692309,70.92307692307692,221.15384615384616,8.375,17.75
6106,2568.785714285714,2498.8333333333335,73.78571428571429,109.57142857142857,246.07142857142858,248.0,15691.07142857143,14888.916666666666,75.75,221.66666666666666,8.375,2.0
6107,2570.8571428571427,2323.4615384615386,73.78571428571429,109.57142857142857,246.07142857142858,248.0,15692.57142857143,14929.923076923076,71.0,221.15384615384616,8.375,17.75
6108,2447.214285714286,2368.6153846153848,73.85714285714286,109.64285714285714,246.14285714285714,247.85714285714286,15678.357142857143,14935.153846153846,71.07692307692308,221.15384615384616,8.375,17.75
6109,2432.4285714285716,2402.923076923077,74.07142857142857,109.71428571428571,246.28571428571428,247.92857142857142,15655.92857142857,14925.76923076923,71.07692307692308,221.15384615384616,4.3125,17.75
6110,2456.8571428571427,2452.5384615384614,74.21428571428571,109.71428571428571,246.28571428571428,248.0,15645.357142857143,14922.0,71.07692307692308,221.15384615384616,4.3125,17.75
