,date,longitude,latitude,Province,Town,night/day,land/water,MaxFRP,fire
710,2021-08-10,4.68612865993088,36.76249999670963,Bejaia,Thala Hamdoune,1.0,2.0,0.0,0
711,2021-08-10,4.696530721329,36.76249999670963,Bejaia,Thala Hamdoune,1.0,2.0,0.0,0
712,2021-08-10,4.706932782727163,36.76249999670963,Bejaia,Thala Hamdoune,1.0,2.0,0.0,0
713,2021-08-10,4.717334844125326,36.76249999670963,Bejaia,Thala Hamdoune,1.0,2.0,0.0,0
714,2021-08-10,4.592011198559152,36.75416666337704,Bejaia,Thala Hamdoune,1.0,2.0,374.0,1
715,2021-08-10,4.602412129926083,36.75416666337704,Bejaia,Thala Hamdoune,1.0,2.0,532.0,1
716,2021-08-10,4.612813061292974,36.75416666337704,Bejaia,Thala Hamdoune,1.0,2.0,532.0,1
717,2021-08-10,4.623213992659905,36.75416666337704,Bejaia,Thala Hamdoune,1.0,2.0,0.0,0
718,2021-08-10,4.633614924026796,36.75416666337704,Bejaia,Thala Hamdoune,1.0,2.0,0.0,0
719,2021-08-10,4.644015855393728,36.75416666337704,Bejaia,Thala Hamdoune,1.0,2.0,0.0,0
720,2021-08-10,4.654416786760618,36.75416666337704,Bejaia,Thala Hamdoune,1.0,2.0,0.0,0
721,2021-08-10,4.66481771812755,36.75416666337704,Bejaia,Thala Hamdoune,1.0,2.0,0.0,0
722,2021-08-10,4.675218649494439,36.75416666337704,Bejaia,Thala Hamdoune,1.0,2.0,0.0,0
723,2021-08-10,4.685619580861371,36.75416666337704,Bejaia,Thala Hamdoune,1.0,2.0,0.0,0
724,2021-08-10,4.69602051222826,36.75416666337704,Bejaia,Thala Hamdoune,1.0,2.0,0.0,0
725,2021-08-10,4.706421443595192,36.75416666337704,Bejaia,Thala Hamdoune,1.0,2.0,0.0,0
726,2021-08-10,4.716822374962125,36.75416666337704,Bejaia,Thala Hamdoune,1.0,2.0,0.0,0
727,2021-08-10,4.591512495275422,36.74583333004446,Bejaia,Thala Hamdoune,1.0,2.0,401.0,1
728,2021-08-10,4.601912297076592,36.74583333004446,Bejaia,Thala Hamdoune,1.0,2.0,459.0,1
729,2021-08-10,4.612312098877721,36.74583333004446,Bejaia,Thala Hamdoune,1.0,2.0,491.0,1
730,2021-08-10,4.62271190067889,36.74583333004446,Bejaia,Thala Hamdoune,1.0,2.0,491.0,1
731,2021-08-10,4.6331117024800195,36.74583333004446,Bejaia,Thala Hamdoune,1.0,2.0,0.0,0
732,2021-08-10,4.64351150428119,36.74583333004446,Bejaia,Thala Hamdoune,1.0,2.0,0.0,0
733,2021-08-10,4.6539113060823185,36.74583333004446,Bejaia,Thala Hamdoune,1.0,2.0,0.0,0
734,2021-08-10,4.6643111078834885,36.74583333004446,Bejaia,Thala Hamdoune,1.0,2.0,0.0,0
735,2021-08-10,4.674710909684617,36.74583333004446,Bejaia,Thala Hamdoune,1.0,2.0,0.0,0
736,2021-08-10,4.685110711485787,36.74583333004446,Bejaia,Thala Hamdoune,1.0,2.0,0.0,0
737,2021-08-10,4.695510513286915,36.74583333004446,Bejaia,Thala Hamdoune,1.0,2.0,0.0,0
738,2021-08-10,4.705910315088086,36.74583333004446,Bejaia,Thala Hamdoune,1.0,2.0,0.0,0
739,2021-08-10,4.716310116889256,36.74583333004446,Bejaia,Thala Hamdoune,1.0,2.0,0.0,0
740,2021-08-10,4.591013997408349,36.737499996711875,Bejaia,Thala Hamdoune,1.0,2.0,0.0,0
741,2021-08-10,4.601412670109028,36.737499996711875,Bejaia,Thala Hamdoune,1.0,2.0,459.0,1
742,2021-08-10,4.6118113428096645,36.737499996711875,Bejaia,Thala Hamdoune,1.0,2.0,459.0,1
743,2021-08-10,4.622210015510343,36.737499996711875,Bejaia,Thala Hamdoune,1.0,2.0,0.0,0
744,2021-08-10,4.63260868821098,36.737499996711875,Bejaia,Thala Hamdoune,1.0,2.0,0.0,0
745,2021-08-10,4.643007360911659,36.737499996711875,Bejaia,Thala Hamdoune,1.0,2.0,0.0,0
746,2021-08-10,4.6534060336122955,36.737499996711875,Bejaia,Thala Hamdoune,1.0,2.0,0.0,0
747,2021-08-10,4.663804706312974,36.737499996711875,Bejaia,Thala Hamdoune,1.0,2.0,0.0,0
748,2021-08-10,4.67420337901361,36.737499996711875,Bejaia,Thala Hamdoune,1.0,2.0,0.0,0
749,2021-08-10,4.684602051714289,36.737499996711875,Bejaia,Thala Hamdoune,1.0,2.0,0.0,0
750,2021-08-10,4.695000724414925,36.737499996711875,Bejaia,Thala Hamdoune,1.0,2.0,0.0,0
751,2021-08-10,4.705399397115604,36.737499996711875,Bejaia,Thala Hamdoune,1.0,2.0,0.0,0
752,2021-08-10,4.715798069816283,36.737499996711875,Bejaia,Thala Hamdoune,1.0,2.0,0.0,0
753,2021-08-11,4.584600018402505,36.80416666337257,Bejaia,Thala Hamdoune,0.0,2.0,208.0,1
754,2021-08-11,4.595007736945807,36.80416666337257,Bejaia,Thala Hamdoune,0.0,2.0,749.0,1
755,2021-08-11,4.605415455489154,36.80416666337257,Bejaia,Thala Hamdoune,0.0,2.0,386.0,1
756,2021-08-11,4.615823174032458,36.80416666337257,Bejaia,Thala Hamdoune,0.0,2.0,246.0,1
757,2021-08-11,4.626230892575802,36.80416666337257,Bejaia,Thala Hamdoune,0.0,2.0,972.0,1
758,2021-08-11,4.636638611119107,36.80416666337257,Bejaia,Thala Hamdoune,0.0,2.0,1175.0,1
759,2021-08-11,4.6470463296624525,36.80416666337257,Bejaia,Thala Hamdoune,0.0,2.0,1175.0,1
760,2021-08-11,4.657454048205755,36.80416666337257,Bejaia,Thala Hamdoune,1.0,2.0,0.0,0
761,2021-08-11,4.667861766749101,36.80416666337257,Bejaia,Thala Hamdoune,1.0,2.0,0.0,0
762,2021-08-11,4.678269485292404,36.80416666337257,Bejaia,Thala Hamdoune,1.0,2.0,0.0,0
763,2021-08-11,4.688677203835749,36.80416666337257,Bejaia,Thala Hamdoune,1.0,2.0,0.0,0
764,2021-08-11,4.699084922379052,36.80416666337257,Bejaia,Thala Hamdoune,1.0,2.0,0.0,0
765,2021-08-11,4.709492640922398,36.80416666337257,Bejaia,Thala Hamdoune,1.0,2.0,0.0,0
766,2021-08-11,4.719900359465744,36.80416666337257,Bejaia,Thala Hamdoune,1.0,2.0,0.0,0
767,2021-08-11,4.584101213129474,36.79583333003999,Bejaia,Thala Hamdoune,1.0,2.0,0.0,0
768,2021-08-11,4.594507799311202,36.79583333003999,Bejaia,Thala Hamdoune,1.0,2.0,0.0,0
769,2021-08-11,4.604914385492975,36.79583333003999,Bejaia,Thala Hamdoune,1.0,2.0,0.0,0
770,2021-08-11,4.615320971674707,36.79583333003999,Bejaia,Thala Hamdoune,1.0,2.0,0.0,0
771,2021-08-11,4.625727557856478,36.79583333003999,Bejaia,Thala Hamdoune,1.0,2.0,0.0,0
772,2021-08-11,4.636134144038208,36.79583333003999,Bejaia,Thala Hamdoune,1.0,2.0,0.0,0
773,2021-08-11,4.64654073021998,36.79583333003999,Bejaia,Thala Hamdoune,1.0,2.0,0.0,0
774,2021-08-11,4.65694731640171,36.79583333003999,Bejaia,Thala Hamdoune,1.0,2.0,0.0,0
775,2021-08-11,4.667353902583482,36.79583333003999,Bejaia,Thala Hamdoune,1.0,2.0,0.0,0
776,2021-08-11,4.677760488765212,36.79583333003999,Bejaia,Thala Hamdoune,1.0,2.0,0.0,0
777,2021-08-11,4.688167074946985,36.79583333003999,Bejaia,Thala Hamdoune,1.0,2.0,965.0,1
778,2021-08-11,4.698573661128714,36.79583333003999,Bejaia,Thala Hamdoune,1.0,2.0,1239.0,1
779,2021-08-11,4.708980247310487,36.79583333003999,Bejaia,Thala Hamdoune,1.0,2.0,1239.0,1
780,2021-08-11,4.719386833492259,36.79583333003999,Bejaia,Thala Hamdoune,1.0,2.0,0.0,0
781,2021-08-11,4.5836026133357555,36.7874999967074,Bejaia,Thala Hamdoune,1.0,2.0,0.0,0
782,2021-08-11,4.594008067622381,36.7874999967074,Bejaia,Thala Hamdoune,1.0,2.0,0.0,0
783,2021-08-11,4.6044135219090485,36.7874999967074,Bejaia,Thala Hamdoune,1.0,2.0,0.0,0
784,2021-08-11,4.614818976195674,36.7874999967074,Bejaia,Thala Hamdoune,1.0,2.0,0.0,0
785,2021-08-11,4.625224430482341,36.7874999967074,Bejaia,Thala Hamdoune,1.0,2.0,0.0,0
786,2021-08-11,4.635629884768967,36.7874999967074,Bejaia,Thala Hamdoune,1.0,2.0,0.0,0
787,2021-08-11,4.646035339055635,36.7874999967074,Bejaia,Thala Hamdoune,1.0,2.0,0.0,0
788,2021-08-11,4.6564407933422585,36.7874999967074,Bejaia,Thala Hamdoune,1.0,2.0,0.0,0
789,2021-08-11,4.666846247628927,36.7874999967074,Bejaia,Thala Hamdoune,1.0,2.0,0.0,0
790,2021-08-11,4.677251701915551,36.7874999967074,Bejaia,Thala Hamdoune,1.0,2.0,888.0,1
791,2021-08-11,4.687657156202218,36.7874999967074,Bejaia,Thala Hamdoune,1.0,2.0,888.0,1
792,2021-08-11,4.698062610488844,36.7874999967074,Bejaia,Thala Hamdoune,1.0,2.0,1655.0,1
793,2021-08-11,4.708468064775511,36.7874999967074,Bejaia,Thala Hamdoune,1.0,2.0,1239.0,1
794,2021-08-11,4.7188735190621784,36.7874999967074,Bejaia,Thala Hamdoune,1.0,2.0,0.0,0
795,2021-08-11,4.59350854179101,36.779166663374816,Bejaia,Thala Hamdoune,1.0,2.0,0.0,0
796,2021-08-11,4.603912864648841,36.779166663374816,Bejaia,Thala Hamdoune,1.0,2.0,0.0,0
797,2021-08-11,4.6143171875066304,36.779166663374816,Bejaia,Thala Hamdoune,1.0,2.0,0.0,0
798,2021-08-11,4.62472151036446,36.779166663374816,Bejaia,Thala Hamdoune,1.0,2.0,0.0,0
799,2021-08-11,4.63512583322225,36.779166663374816,Bejaia,Thala Hamdoune,1.0,2.0,0.0,0
800,2021-08-11,4.64553015608008,36.779166663374816,Bejaia,Thala Hamdoune,1.0,2.0,0.0,0
801,2021-08-11,4.655934478937868,36.779166663374816,Bejaia,Thala Hamdoune,1.0,2.0,0.0,0
802,2021-08-11,4.6663388017957,36.779166663374816,Bejaia,Thala Hamdoune,1.0,2.0,0.0,0
803,2021-08-11,4.676743124653488,36.779166663374816,Bejaia,Thala Hamdoune,1.0,2.0,3074.0,1
804,2021-08-11,4.687147447511318,36.779166663374816,Bejaia,Thala Hamdoune,1.0,2.0,3074.0,1
805,2021-08-11,4.697551770369107,36.779166663374816,Bejaia,Thala Hamdoune,1.0,2.0,1655.0,1
806,2021-08-11,4.7079560932269375,36.779166663374816,Bejaia,Thala Hamdoune,1.0,2.0,0.0,0
807,2021-08-11,4.718360416084768,36.779166663374816,Bejaia,Thala Hamdoune,1.0,2.0,0.0,0
808,2021-08-11,4.593009221728816,36.770833330042215,Bejaia,Thala Hamdoune,1.0,2.0,0.0,0
809,2021-08-11,4.603412413623879,36.770833330042215,Bejaia,Thala Hamdoune,1.0,2.0,0.0,0
810,2021-08-11,4.6138156055189,36.770833330042215,Bejaia,Thala Hamdoune,1.0,2.0,0.0,0
811,2021-08-11,4.624218797413961,36.770833330042215,Bejaia,Thala Hamdoune,1.0,2.0,0.0,0
812,2021-08-11,4.6346219893089815,36.770833330042215,Bejaia,Thala Hamdoune,1.0,2.0,0.0,0
813,2021-08-11,4.645025181204045,36.770833330042215,Bejaia,Thala Hamdoune,1.0,2.0,0.0,0
814,2021-08-11,4.655428373099064,36.770833330042215,Bejaia,Thala Hamdoune,1.0,2.0,0.0,0
815,2021-08-11,4.665831564994128,36.770833330042215,Bejaia,Thala Hamdoune,1.0,2.0,318.0,1
816,2021-08-11,4.676234756889147,36.770833330042215,Bejaia,Thala Hamdoune,1.0,2.0,318.0,1
817,2021-08-11,4.6866379487842105,36.770833330042215,Bejaia,Thala Hamdoune,1.0,2.0,3074.0,1
818,2021-08-11,4.6970411406792305,36.770833330042215,Bejaia,Thala Hamdoune,1.0,2.0,10091.0,1
819,2021-08-11,4.707444332574292,36.770833330042215,Bejaia,Thala Hamdoune,1.0,2.0,461.0,1
820,2021-08-11,4.717847524469355,36.770833330042215,Bejaia,Thala Hamdoune,1.0,2.0,461.0,1
821,2021-08-11,4.592510107347584,36.76249999670963,Bejaia,Thala Hamdoune,1.0,2.0,0.0,0
822,2021-08-11,4.602912168745746,36.76249999670963,Bejaia,Thala Hamdoune,1.0,2.0,0.0,0
823,2021-08-11,4.613314230143867,36.76249999670963,Bejaia,Thala Hamdoune,1.0,2.0,0.0,0
824,2021-08-11,4.62371629154203,36.76249999670963,Bejaia,Thala Hamdoune,1.0,2.0,0.0,0
825,2021-08-11,4.634118352940151,36.76249999670963,Bejaia,Thala Hamdoune,1.0,2.0,0.0,0
826,2021-08-11,4.644520414338313,36.76249999670963,Bejaia,Thala Hamdoune,1.0,2.0,0.0,0
827,2021-08-11,4.654922475736433,36.76249999670963,Bejaia,Thala Hamdoune,1.0,2.0,0.0,0
828,2021-08-11,4.665324537134597,36.76249999670963,Bejaia,Thala Hamdoune,1.0,2.0,0.0,0
829,2021-08-11,4.675726598532718,36.76249999670963,Bejaia,Thala Hamdoune,1.0,2.0,0.0,0
830,2021-08-11,4.68612865993088,36.76249999670963,Bejaia,Thala Hamdoune,1.0,2.0,0.0,0
831,2021-08-11,4.696530721329,36.76249999670963,Bejaia,Thala Hamdoune,1.0,2.0,0.0,0
832,2021-08-11,4.706932782727163,36.76249999670963,Bejaia,Thala Hamdoune,1.0,2.0,0.0,0
833,2021-08-11,4.717334844125326,36.76249999670963,Bejaia,Thala Hamdoune,1.0,2.0,0.0,0
834,2021-08-11,4.592011198559152,36.75416666337704,Bejaia,Thala Hamdoune,1.0,2.0,0.0,0
835,2021-08-11,4.602412129926083,36.75416666337704,Bejaia,Thala Hamdoune,1.0,2.0,0.0,0
836,2021-08-11,4.612813061292974,36.75416666337704,Bejaia,Thala Hamdoune,1.0,2.0,0.0,0
837,2021-08-11,4.623213992659905,36.75416666337704,Bejaia,Thala Hamdoune,1.0,2.0,0.0,0
838,2021-08-11,4.633614924026796,36.75416666337704,Bejaia,Thala Hamdoune,1.0,2.0,0.0,0
839,2021-08-11,4.644015855393728,36.75416666337704,Bejaia,Thala Hamdoune,1.0,2.0,0.0,0
840,2021-08-11,4.654416786760618,36.75416666337704,Bejaia,Thala Hamdoune,1.0,2.0,0.0,0
841,2021-08-11,4.66481771812755,36.75416666337704,Bejaia,Thala Hamdoune,1.0,2.0,0.0,0
842,2021-08-11,4.675218649494439,36.75416666337704,Bejaia,Thala Hamdoune,1.0,2.0,0.0,0
843,2021-08-11,4.685619580861371,36.75416666337704,Bejaia,Thala Hamdoune,1.0,2.0,0.0,0
844,2021-08-11,4.69602051222826,36.75416666337704,Bejaia,Thala Hamdoune,1.0,2.0,0.0,0
845,2021-08-11,4.706421443595192,36.75416666337704,Bejaia,Thala Hamdoune,1.0,2.0,0.0,0
846,2021-08-11,4.716822374962125,36.75416666337704,Bejaia,Thala Hamdoune,1.0,2.0,0.0,0
847,2021-08-11,4.591512495275422,36.74583333004446,Bejaia,Thala Hamdoune,1.0,2.0,0.0,0
848,2021-08-11,4.601912297076592,36.74583333004446,Bejaia,Thala Hamdoune,1.0,2.0,0.0,0
849,2021-08-11,4.612312098877721,36.74583333004446,Bejaia,Thala Hamdoune,1.0,2.0,0.0,0
850,2021-08-11,4.62271190067889,36.74583333004446,Bejaia,Thala Hamdoune,1.0,2.0,0.0,0
851,2021-08-11,4.6331117024800195,36.74583333004446,Bejaia,Thala Hamdoune,1.0,2.0,0.0,0
852,2021-08-11,4.64351150428119,36.74583333004446,Bejaia,Thala Hamdoune,1.0,2.0,0.0,0
853,2021-08-11,4.6539113060823185,36.74583333004446,Bejaia,Thala Hamdoune,1.0,2.0,0.0,0
854,2021-08-11,4.6643111078834885,36.74583333004446,Bejaia,Thala Hamdoune,1.0,2.0,0.0,0
855,2021-08-11,4.674710909684617,36.74583333004446,Bejaia,Thala Hamdoune,1.0,2.0,0.0,0
856,2021-08-11,4.685110711485787,36.74583333004446,Bejaia,Thala Hamdoune,1.0,2.0,0.0,0
857,2021-08-11,4.695510513286915,36.74583333004446,Bejaia,Thala Hamdoune,1.0,2.0,0.0,0
858,2021-08-11,4.705910315088086,36.74583333004446,Bejaia,Thala Hamdoune,1.0,2.0,0.0,0
859,2021-08-11,4.716310116889256,36.74583333004446,Bejaia,Thala Hamdoune,1.0,2.0,0.0,0
860,2021-08-11,4.591013997408349,36.737499996711875,Bejaia,Thala Hamdoune,1.0,2.0,0.0,0
861,2021-08-11,4.601412670109028,36.737499996711875,Bejaia,Thala Hamdoune,1.0,2.0,0.0,0
862,2021-08-11,4.6118113428096645,36.737499996711875,Bejaia,Thala Hamdoune,1.0,2.0,0.0,0
863,2021-08-11,4.622210015510343,36.737499996711875,Bejaia,Thala Hamdoune,1.0,2.0,0.0,0
864,2021-08-11,4.63260868821098,36.737499996711875,Bejaia,Thala Hamdoune,1.0,2.0,0.0,0
865,2021-08-11,4.643007360911659,36.737499996711875,Bejaia,Thala Hamdoune,1.0,2.0,0.0,0
866,2021-08-11,4.6534060336122955,36.737499996711875,Bejaia,Thala Hamdoune,1.0,2.0,0.0,0
867,2021-08-11,4.663804706312974,36.737499996711875,Bejaia,Thala Hamdoune,1.0,2.0,0.0,0
868,2021-08-11,4.67420337901361,36.737499996711875,Bejaia,Thala Hamdoune,1.0,2.0,0.0,0
869,2021-08-11,4.684602051714289,36.737499996711875,Bejaia,Thala Hamdoune,1.0,2.0,0.0,0
870,2021-08-11,4.695000724414925,36.737499996711875,Bejaia,Thala Hamdoune,1.0,2.0,0.0,0
871,2021-08-11,4.705399397115604,36.737499996711875,Bejaia,Thala Hamdoune,1.0,2.0,0.0,0
872,2021-08-11,4.715798069816283,36.737499996711875,Bejaia,Thala Hamdoune,1.0,2.0,0.0,0
873,2021-08-08,4.650882791267027,36.695833330048934,Bejaia,Adekar,1.0,2.0,0.0,0
874,2021-08-08,4.661275825437325,36.695833330048934,Bejaia,Adekar,1.0,2.0,0.0,0
875,2021-08-08,4.6503787661759,36.687499996716355,Bejaia,Adekar,1.0,2.0,0.0,0
876,2021-08-08,4.660770674033146,36.687499996716355,Bejaia,Adekar,1.0,2.0,0.0,0
877,2021-08-08,4.6498749486700035,36.67916666338377,Bejaia,Adekar,1.0,2.0,0.0,0
878,2021-08-08,4.6602657306780735,36.67916666338377,Bejaia,Adekar,1.0,2.0,0.0,0
879,2021-08-08,4.649371338660567,36.67083333005118,Bejaia,Adekar,1.0,2.0,0.0,0
880,2021-08-08,4.659760995283141,36.67083333005118,Bejaia,Adekar,1.0,2.0,0.0,0
881,2021-08-09,4.650882791267027,36.695833330048934,Bejaia,Adekar,1.0,2.0,0.0,0
882,2021-08-09,4.661275825437325,36.695833330048934,Bejaia,Adekar,1.0,2.0,0.0,0
883,2021-08-09,4.6503787661759,36.687499996716355,Bejaia,Adekar,1.0,2.0,0.0,0
884,2021-08-09,4.660770674033146,36.687499996716355,Bejaia,Adekar,0.0,2.0,134.0,1
885,2021-08-09,4.6498749486700035,36.67916666338377,Bejaia,Adekar,1.0,2.0,0.0,0
886,2021-08-09,4.6602657306780735,36.67916666338377,Bejaia,Adekar,1.0,2.0,0.0,0
887,2021-08-09,4.649371338660567,36.67083333005118,Bejaia,Adekar,1.0,2.0,0.0,0
888,2021-08-09,4.659760995283141,36.67083333005118,Bejaia,Adekar,1.0,2.0,0.0,0
889,2021-08-10,4.650882791267027,36.695833330048934,Bejaia,Adekar,1.0,2.0,206.0,1
890,2021-08-10,4.661275825437325,36.695833330048934,Bejaia,Adekar,1.0,2.0,206.0,1
891,2021-08-10,4.6503787661759,36.687499996716355,Bejaia,Adekar,1.0,2.0,0.0,0
892,2021-08-10,4.660770674033146,36.687499996716355,Bejaia,Adekar,1.0,2.0,0.0,0
893,2021-08-10,4.6498749486700035,36.67916666338377,Bejaia,Adekar,1.0,2.0,0.0,0
894,2021-08-10,4.6602657306780735,36.67916666338377,Bejaia,Adekar,1.0,2.0,0.0,0
895,2021-08-10,4.649371338660567,36.67083333005118,Bejaia,Adekar,1.0,2.0,0.0,0
896,2021-08-10,4.659760995283141,36.67083333005118,Bejaia,Adekar,1.0,2.0,0.0,0
897,2021-08-11,4.650882791267027,36.695833330048934,Bejaia,Adekar,1.0,2.0,0.0,0
898,2021-08-11,4.661275825437325,36.695833330048934,Bejaia,Adekar,1.0,2.0,0.0,0
899,2021-08-11,4.6503787661759,36.687499996716355,Bejaia,Adekar,1.0,2.0,246.0,1
900,2021-08-11,4.660770674033146,36.687499996716355,Bejaia,Adekar,1.0,2.0,246.0,1
901,2021-08-11,4.6498749486700035,36.67916666338377,Bejaia,Adekar,0.0,2.0,246.0,1
902,2021-08-11,4.6602657306780735,36.67916666338377,Bejaia,Adekar,1.0,2.0,246.0,1
903,2021-08-11,4.649371338660567,36.67083333005118,Bejaia,Adekar,0.0,2.0,104.0,1
904,2021-08-11,4.659760995283141,36.67083333005118,Bejaia,Adekar,1.0,2.0,0.0,0
905,2021-08-08,4.842059602031193,36.595833330057886,Bejaia,Tighilt,1.0,2.0,0.0,0
906,2021-08-08,4.852439151017159,36.595833330057886,Bejaia,Tighilt,1.0,2.0,0.0,0
907,2021-08-08,4.84153676768443,36.5874999967253,Bejaia,Tighilt,1.0,2.0,0.0,0
908,2021-08-08,4.851915195910811,36.5874999967253,Bejaia,Tighilt,1.0,2.0,0.0,0
909,2021-08-09,4.842059602031193,36.595833330057886,Bejaia,Tighilt,1.0,2.0,0.0,0
910,2021-08-09,4.852439151017159,36.595833330057886,Bejaia,Tighilt,1.0,2.0,0.0,0
911,2021-08-09,4.84153676768443,36.5874999967253,Bejaia,Tighilt,1.0,2.0,0.0,0
912,2021-08-09,4.851915195910811,36.5874999967253,Bejaia,Tighilt,1.0,2.0,0.0,0
913,2021-08-10,4.842059602031193,36.595833330057886,Bejaia,Tighilt,1.0,2.0,0.0,0
914,2021-08-10,4.852439151017159,36.595833330057886,Bejaia,Tighilt,1.0,2.0,0.0,0
915,2021-08-10,4.84153676768443,36.5874999967253,Bejaia,Tighilt,1.0,2.0,0.0,0
916,2021-08-10,4.851915195910811,36.5874999967253,Bejaia,Tighilt,1.0,2.0,0.0,0
917,2021-08-11,4.842059602031193,36.595833330057886,Bejaia,Tighilt,1.0,2.0,197.0,1
918,2021-08-11,4.852439151017159,36.595833330057886,Bejaia,Tighilt,1.0,2.0,0.0,0
919,2021-08-11,4.84153676768443,36.5874999967253,Bejaia,Tighilt,1.0,2.0,197.0,1
920,2021-08-11,4.851915195910811,36.5874999967253,Bejaia,Tighilt,1.0,2.0,197.0,1
921,2021-08-08,4.801073059629687,36.770833330042215,Bejaia,Toudja,1.0,2.0,0.0,0
922,2021-08-08,4.811476251524707,36.770833330042215,Bejaia,Toudja,1.0,2.0,0.0,0
923,2021-08-08,4.821879443419769,36.770833330042215,Bejaia,Toudja,1.0,2.0,0.0,0
924,2021-08-08,4.832282635314831,36.770833330042215,Bejaia,Toudja,1.0,2.0,0.0,0
925,2021-08-08,4.842685827209852,36.770833330042215,Bejaia,Toudja,1.0,2.0,0.0,0
926,2021-08-08,4.853089019104915,36.770833330042215,Bejaia,Toudja,1.0,2.0,0.0,0
927,2021-08-08,4.863492210999934,36.770833330042215,Bejaia,Toudja,1.0,2.0,0.0,0
928,2021-08-08,4.8738954028949975,36.770833330042215,Bejaia,Toudja,1.0,2.0,0.0,0
929,2021-08-08,4.884298594790017,36.770833330042215,Bejaia,Toudja,1.0,2.0,0.0,0
930,2021-08-08,4.89470178668508,36.770833330042215,Bejaia,Toudja,1.0,2.0,0.0,0
931,2021-08-08,4.905104978580101,36.770833330042215,Bejaia,Toudja,1.0,2.0,0.0,0
932,2021-08-08,4.915508170475162,36.770833330042215,Bejaia,Toudja,1.0,2.0,0.0,0
933,2021-08-08,4.925911362370183,36.770833330042215,Bejaia,Toudja,1.0,2.0,0.0,0
934,2021-08-08,4.936314554265246,36.770833330042215,Bejaia,Toudja,1.0,2.0,0.0,0
935,2021-08-08,4.946717746160266,36.770833330042215,Bejaia,Toudja,1.0,2.0,0.0,0
936,2021-08-08,4.81095339670858,36.76249999670963,Bejaia,Toudja,1.0,2.0,0.0,0
937,2021-08-08,4.821355458106743,36.76249999670963,Bejaia,Toudja,1.0,2.0,0.0,0
938,2021-08-08,4.831757519504905,36.76249999670963,Bejaia,Toudja,1.0,2.0,0.0,0
939,2021-08-08,4.842159580903026,36.76249999670963,Bejaia,Toudja,1.0,2.0,0.0,0
940,2021-08-08,4.852561642301189,36.76249999670963,Bejaia,Toudja,1.0,2.0,0.0,0
941,2021-08-08,4.862963703699309,36.76249999670963,Bejaia,Toudja,1.0,2.0,0.0,0
942,2021-08-08,4.873365765097472,36.76249999670963,Bejaia,Toudja,1.0,2.0,0.0,0
943,2021-08-08,4.883767826495593,36.76249999670963,Bejaia,Toudja,1.0,2.0,0.0,0
944,2021-08-08,4.894169887893755,36.76249999670963,Bejaia,Toudja,1.0,2.0,0.0,0
945,2021-08-08,4.904571949291877,36.76249999670963,Bejaia,Toudja,1.0,2.0,0.0,0
946,2021-08-08,4.914974010690038,36.76249999670963,Bejaia,Toudja,1.0,2.0,0.0,0
947,2021-08-08,4.925376072088159,36.76249999670963,Bejaia,Toudja,1.0,2.0,0.0,0
948,2021-08-08,4.935778133486322,36.76249999670963,Bejaia,Toudja,1.0,2.0,0.0,0
949,2021-08-08,4.946180194884443,36.76249999670963,Bejaia,Toudja,1.0,2.0,0.0,0
950,2021-08-08,4.8104307572643,36.75416666337704,Bejaia,Toudja,1.0,2.0,0.0,0
951,2021-08-08,4.820831688631232,36.75416666337704,Bejaia,Toudja,1.0,2.0,0.0,0
952,2021-08-08,4.831232619998165,36.75416666337704,Bejaia,Toudja,1.0,2.0,0.0,0
953,2021-08-08,4.841633551365054,36.75416666337704,Bejaia,Toudja,1.0,2.0,0.0,0
954,2021-08-08,4.852034482731986,36.75416666337704,Bejaia,Toudja,1.0,2.0,0.0,0
955,2021-08-08,4.862435414098876,36.75416666337704,Bejaia,Toudja,1.0,2.0,0.0,0
956,2021-08-08,4.8728363454658075,36.75416666337704,Bejaia,Toudja,1.0,2.0,0.0,0
957,2021-08-08,4.8832372768326975,36.75416666337704,Bejaia,Toudja,1.0,2.0,0.0,0
958,2021-08-08,4.893638208199629,36.75416666337704,Bejaia,Toudja,1.0,2.0,0.0,0
959,2021-08-08,4.904039139566519,36.75416666337704,Bejaia,Toudja,1.0,2.0,0.0,0
960,2021-08-08,4.914440070933451,36.75416666337704,Bejaia,Toudja,1.0,2.0,0.0,0
961,2021-08-08,4.924841002300341,36.75416666337704,Bejaia,Toudja,1.0,2.0,0.0,0
962,2021-08-08,4.935241933667273,36.75416666337704,Bejaia,Toudja,1.0,2.0,0.0,0
963,2021-08-08,4.945642865034162,36.75416666337704,Bejaia,Toudja,1.0,2.0,0.0,0
964,2021-08-08,4.809908333099578,36.74583333004446,Bejaia,Toudja,1.0,2.0,0.0,0
965,2021-08-08,4.820308134900749,36.74583333004446,Bejaia,Toudja,1.0,2.0,0.0,0
966,2021-08-08,4.830707936701919,36.74583333004446,Bejaia,Toudja,1.0,2.0,0.0,0
967,2021-08-08,4.841107738503047,36.74583333004446,Bejaia,Toudja,1.0,2.0,0.0,0
968,2021-08-08,4.851507540304217,36.74583333004446,Bejaia,Toudja,1.0,2.0,0.0,0
969,2021-08-08,4.861907342105345,36.74583333004446,Bejaia,Toudja,1.0,2.0,0.0,0
970,2021-08-08,4.872307143906516,36.74583333004446,Bejaia,Toudja,1.0,2.0,0.0,0
