,QC_250m,granule_pnt,iobs_res,num_observations,obscov,orbit_pnt,sur_refl_b01,sur_refl_b02
5717,4096,2,0,1,16,1,576,1851
5718,4096,2,0,1,28,1,687,1827
5719,4096,2,0,1,24,1,769,1942
5720,4096,2,0,1,12,1,699,1958
5721,4096,2,0,1,21,1,766,2043
5722,4096,2,0,1,19,1,793,2032
5723,4096,2,0,1,19,1,501,1662
5724,4096,2,0,1,14,1,506,1703
5725,4096,2,0,1,26,1,676,1847
5726,4096,2,0,1,20,1,661,1966
5727,4096,2,0,1,10,1,616,1793
5728,4096,2,0,1,21,1,639,1774
5729,4096,2,0,1,24,1,687,1888
5730,4096,2,0,1,15,1,660,1861
5731,4096,2,0,1,26,1,648,1805
5732,4096,2,0,1,29,1,749,1898
5733,4096,2,0,1,22,1,595,1748
5734,4096,2,0,1,18,1,519,1724
5735,4096,2,0,1,13,1,666,1918
5736,4096,2,0,1,21,1,625,1926
5737,4096,2,0,1,26,1,654,1845
5738,4096,2,0,1,17,1,733,1858
5739,4096,2,0,1,15,1,700,1842
5740,4096,2,0,1,17,1,601,1887
5741,4096,2,0,1,19,1,692,1930
5742,4096,2,0,1,22,1,618,1917
5743,4096,2,0,1,13,1,531,1729
5744,4096,2,0,1,20,1,543,1810
5745,4096,2,0,1,24,1,597,1931
5746,4096,2,0,1,14,1,504,1800
5747,4096,2,0,1,14,1,614,1844
5748,4096,2,0,1,26,1,580,1850
5749,4096,2,0,1,25,1,602,1813
5750,4096,2,0,1,17,1,651,1913
5751,4096,2,0,1,21,1,585,1836
5752,4096,2,0,1,14,1,666,1845
5753,4096,2,0,1,28,1,578,1793
5754,4096,2,0,1,20,1,530,1890
5755,4096,2,0,1,10,1,576,1947
5756,4096,2,0,1,26,1,501,1791
5757,4096,2,0,1,27,1,624,1820
5758,4096,2,0,1,15,1,614,1823
5759,4096,2,0,1,22,1,535,1716
5760,4096,2,0,1,16,1,572,1858
5761,4096,2,0,1,11,1,634,1616
5762,4096,2,0,1,26,1,686,1554
5763,4096,2,0,1,22,1,596,1955
5764,4096,2,2,1,18,1,483,1811
5765,4096,2,0,1,26,1,552,1905
5766,4096,2,0,1,23,1,610,1563
5767,4096,2,1,1,28,1,780,1519
5768,4096,2,0,1,20,1,847,1811
5769,4096,2,0,1,11,1,729,1747
5770,4096,2,0,1,20,1,850,1833
5771,4096,2,0,1,28,1,764,1882
5772,4096,2,0,1,21,1,821,1941
5773,4096,2,2,1,18,1,743,1879
5774,4096,2,1,1,16,1,604,1837
5775,4096,2,1,1,23,1,621,1912
5776,4096,2,0,1,18,1,640,1805
5777,4096,2,1,1,19,1,730,1805
5778,4096,2,1,1,17,1,799,1987
5779,4096,2,0,1,22,1,764,1957
5780,4096,2,1,1,21,1,977,2031
5781,4096,2,1,1,24,1,907,2055
5782,4096,2,0,1,14,1,952,2023
5783,4096,2,1,1,18,1,719,2224
5784,4096,2,0,1,20,1,617,2083
5785,4096,2,1,1,15,1,593,2004
5786,4096,2,1,1,26,1,591,1919
5787,4096,2,1,1,20,1,676,1909
5788,4096,2,1,1,15,1,594,1882
5789,4096,2,1,1,22,1,562,1759
5790,4096,2,1,1,21,1,780,1772
5791,4096,2,1,1,15,1,877,1896
5792,4096,2,1,1,19,1,1010,2103
5793,4096,0,0,1,23,0,1407,2232
5794,4096,0,0,1,14,0,1355,2095
5795,4096,0,0,1,21,0,1479,2367
5796,4096,0,0,1,22,0,1286,2755
5797,4096,0,0,1,12,0,968,2973
5798,4096,0,0,1,18,0,1385,2931
5799,4096,0,0,1,22,0,1135,2733
5800,4096,0,0,1,18,0,811,2910
5801,4096,0,0,1,32,0,833,2870
5802,4096,0,0,1,24,0,1198,1732
5803,4096,0,0,1,21,0,1260,1877
5804,4096,0,0,1,28,0,1440,2181
5805,4096,0,0,1,25,0,1106,2753
5806,4096,0,0,1,22,0,828,2859
5807,4096,0,0,1,30,0,1272,2875
5808,4096,0,0,1,23,0,1201,2782
5809,4096,0,0,1,20,0,1099,2998
5810,4096,0,0,1,36,0,1152,2948
5811,4096,0,0,1,14,0,1261,2026
5812,4096,0,0,1,24,0,1333,2048
5813,4096,0,0,1,28,0,1470,2547
5814,4096,0,0,1,20,0,1090,2763
5815,4096,0,0,1,24,0,1183,2949
5816,4096,0,0,1,27,0,1491,2939
5817,4096,0,0,1,18,0,1321,2312
5818,4096,0,0,1,27,0,1103,2423
5819,4096,0,0,1,30,0,1068,2896
5820,4096,0,0,1,13,0,1090,2292
5821,4096,0,0,1,19,0,1267,1997
5822,4096,0,0,1,16,0,1340,2253
5823,4096,0,0,1,13,0,1193,2672
5824,4096,0,0,1,22,0,1245,2773
5825,4096,0,0,1,18,0,1222,2894
5826,4096,0,0,1,10,0,1232,2556
5827,4096,0,0,1,22,0,1405,2845
5828,4096,0,0,1,24,0,1166,2825
5829,4096,0,0,1,18,0,913,2486
5830,4096,0,0,1,22,0,1141,2176
5831,4096,0,0,1,15,0,1249,1888
5832,4096,0,0,1,24,0,1105,2464
5833,4096,0,0,1,26,0,1250,2790
5834,4096,0,0,1,16,0,1152,2769
5835,4096,0,0,1,21,0,1082,2797
5836,4096,0,0,1,21,0,1232,3064
5837,4096,0,0,1,12,0,1267,2964
5838,4096,0,0,1,20,0,921,2573
5839,4096,0,0,1,17,0,1137,2623
5840,4096,0,0,1,14,0,1378,2224
5841,4096,0,0,1,28,0,1178,1822
5842,4096,0,0,1,24,0,1167,2602
5843,4096,0,0,1,15,0,1073,2736
5844,4096,0,0,1,29,0,1059,2633
5845,4096,0,0,1,27,0,992,2639
5846,4096,0,0,1,14,0,1099,2863
5847,4096,0,0,1,20,0,1306,2960
5848,4096,0,0,1,32,0,1043,2669
5849,4096,0,1,1,29,0,1050,2675
5850,4096,0,0,1,20,0,1295,2407
5851,4096,0,0,1,29,0,1177,2164
5852,4096,0,0,1,20,0,1162,2426
5853,4096,0,0,1,23,0,1206,2850
5854,4096,0,0,1,29,0,1099,2697
5855,4096,0,0,1,23,0,967,2703
5856,4096,0,0,1,24,0,1189,2970
5857,4096,0,0,1,29,0,1098,3058
5858,4096,0,0,1,32,0,948,2655
5859,4096,0,1,1,24,0,980,2641
5860,4096,0,1,1,29,0,1170,2353
5861,4096,0,1,1,27,0,1095,2077
5862,4096,0,0,1,18,0,1128,2375
5863,4096,0,0,1,31,0,1083,2779
5864,4096,0,0,1,28,0,1139,2866
5865,4096,0,1,1,17,0,1040,2802
5866,4096,0,1,1,32,0,1028,2903
5867,4096,0,0,1,29,0,1210,2944
5868,4096,0,1,1,27,0,1090,2828
5869,4096,0,0,1,18,0,895,2786
5870,4096,0,0,1,30,0,1076,2674
5871,4096,0,0,1,27,0,1049,2317
5872,4096,0,1,1,23,0,1139,2210
5873,4096,0,1,1,29,0,1062,2434
5874,4096,0,1,1,24,0,1023,2831
5875,4096,0,0,1,22,0,1000,2871
5876,4096,0,0,1,29,0,1102,2873
5877,4096,0,1,1,22,0,1401,2704
5878,4096,0,0,1,17,0,1018,2831
5879,4096,0,0,1,24,0,894,2791
5880,4096,0,0,1,33,0,953,2762
5881,4096,0,0,1,21,0,1068,2459
5882,4096,0,0,1,24,0,1096,1874
5883,4096,0,0,1,30,0,1205,2194
5884,4096,0,1,1,21,0,1374,2915
5885,4096,0,0,1,24,0,1526,2982
5886,4096,0,1,1,31,0,1340,2986
5887,4096,0,1,1,21,0,1495,3041
5888,4096,0,0,1,16,0,1282,2981
5889,4096,0,0,1,19,0,1139,2883
5890,4096,0,0,1,33,0,1061,2383
5891,4096,0,0,1,17,0,1088,2255
5892,4096,0,0,1,25,0,1270,2054
5893,4096,0,0,1,23,0,1397,2672
5894,4096,0,0,1,11,0,1538,3215
5895,4096,0,0,1,22,0,1738,3095
5896,4096,0,0,1,30,0,1601,3059
5897,4096,0,0,1,16,0,1599,2977
5898,4096,0,0,1,25,0,1129,2995
5899,4096,0,0,1,22,0,947,2914
5900,4096,0,0,1,25,0,997,2803
5901,4096,0,0,1,24,0,1033,2751
5902,4096,0,0,1,28,0,1268,2827
5903,4096,0,0,1,22,0,1210,2821
5904,4096,0,0,1,22,0,1213,3009
5905,4096,0,0,1,24,0,1627,3138
5906,4096,0,0,1,16,0,2250,3342
5907,4096,0,0,1,21,0,2162,3210
5908,4096,2,0,1,27,1,701,1210
5909,4096,2,0,1,21,1,728,1291
5910,4096,2,0,1,42,1,713,1316
5911,4096,2,0,1,39,1,779,1423
5912,4096,2,0,1,21,1,671,1087
5913,4096,2,0,1,27,1,919,1621
5914,4096,2,0,1,37,1,818,1682
5915,4096,2,0,1,28,1,512,1884
5916,4096,2,0,1,24,1,393,1835
5917,4096,2,1,1,29,1,584,988
5918,4096,2,0,1,41,1,547,1004
5919,4096,2,0,1,37,1,572,1135
5920,4096,2,0,1,24,1,762,1193
5921,4096,2,0,1,32,1,638,963
5922,4096,2,0,1,44,1,621,1077
5923,4096,2,0,1,35,1,656,1263
5924,4096,2,0,1,16,1,630,1979
5925,4096,2,0,1,32,1,566,1930
5926,4096,2,0,1,41,1,740,1301
5927,4096,2,0,1,36,1,662,1187
5928,4096,2,1,1,39,1,837,1545
5929,4096,2,1,1,28,1,705,1135
5930,4096,2,2,1,43,1,741,1379
5931,4096,2,1,1,45,1,845,1484
5932,4096,2,0,1,33,1,682,1317
5933,4096,2,0,1,37,1,562,1335
5934,4096,2,1,1,34,1,481,1746
5935,4096,2,0,1,38,1,640,1175
5936,4096,2,0,1,36,1,627,1178
5937,4096,2,0,1,24,1,661,1295
5938,4096,2,0,1,27,1,703,1121
5939,4096,2,0,1,41,1,718,1102
5940,4096,2,0,1,26,1,675,1221
5941,4096,2,0,1,32,1,606,1177
5942,4096,2,0,1,41,1,873,1885
5943,4096,2,0,1,42,1,919,2069
5944,4096,2,0,1,41,1,633,1181
5945,4096,2,0,1,16,1,565,1098
5946,4096,2,0,1,33,1,537,1030
5947,4096,2,0,1,44,1,608,1096
5948,4096,2,0,1,26,1,720,1137
5949,4096,2,0,1,19,1,718,1320
5950,4096,2,0,1,44,1,612,1281
5951,4096,2,0,1,45,1,756,1968
5952,4096,2,0,1,27,1,867,1949
5953,4096,2,0,1,24,1,520,1647
5954,4096,2,0,1,28,1,522,1314
5955,4096,2,0,1,43,1,752,1354
5956,4096,2,0,1,27,1,702,1237
5957,4096,2,0,1,25,1,620,1232
5958,4096,2,0,1,38,1,624,1059
5959,4096,2,0,1,40,1,624,1050
5960,4096,2,0,1,28,1,958,1593
5961,4096,2,0,1,29,1,800,1787
5962,4096,2,0,1,44,1,843,1939
5963,4096,2,0,1,26,1,623,1750
5964,4096,2,0,1,30,1,529,1673
5965,4096,2,0,1,29,1,758,1409
5966,4096,2,0,1,31,1,649,1341
5967,4096,2,0,1,22,1,628,1285
5968,4096,2,0,1,31,1,761,1330
5969,4096,2,0,1,33,1,726,1297
5970,4096,2,0,1,26,1,911,1849
5971,4096,2,0,1,25,1,974,1936
5972,4096,2,0,1,31,1,824,1978
5973,4096,2,0,1,24,1,513,1717
5974,4096,2,0,1,36,1,533,1776
5975,4096,2,0,1,44,1,671,1431
5976,4096,2,0,1,18,1,565,1145
5977,4096,2,0,1,31,1,631,1245
5978,4096,2,0,1,46,1,584,1084
5979,4096,2,0,1,36,1,584,1131
5980,4096,2,0,1,18,1,792,1893
5981,4096,2,0,1,42,1,717,1883
5982,4096,2,0,1,46,1,641,1876
5983,4096,2,0,1,25,1,635,1843
5984,4096,2,0,1,43,1,510,1902
5985,4096,2,0,1,24,1,685,1506
5986,4096,2,0,1,25,1,532,1449
5987,4096,2,0,1,46,1,585,1307
5988,4096,2,0,1,39,1,576,1395
5989,4096,2,0,1,19,1,497,1236
5990,4096,2,0,1,31,1,749,1873
5991,4096,2,0,1,45,1,818,1667
5992,4096,2,0,1,33,1,698,1536
5993,4096,2,0,1,42,1,619,2026
5994,4096,2,0,1,37,1,497,1861
5995,4096,2,0,1,22,1,579,1849
5996,4096,2,0,1,33,1,596,1390
5997,4096,2,0,1,40,1,484,890
5998,4096,2,0,1,26,1,689,1320
5999,4096,2,0,1,21,1,683,1515
6000,4096,2,0,1,42,1,833,1474
6001,4096,2,0,1,41,1,931,1801
6002,4096,2,0,1,24,1,924,2113
6003,4096,2,0,1,43,1,801,2004
6004,4096,2,0,1,27,1,645,1933
6005,4096,2,0,1,23,1,665,1683
6006,4096,2,0,1,30,1,636,1291
6007,4096,2,0,1,33,1,686,1204
6008,4096,2,0,1,20,1,693,1212
6009,4096,2,0,1,27,1,829,1451
6010,4096,2,0,1,47,1,964,1650
6011,4096,2,0,1,27,1,983,1995
6012,4096,2,0,1,22,1,1072,2078
6013,4096,2,0,1,36,1,736,2361
6014,4096,2,0,1,21,1,626,2155
6015,4096,2,0,1,24,1,635,2090
6016,4096,2,0,1,43,1,611,1927
6017,4096,2,0,1,35,1,709,1918
6018,4096,2,0,1,23,1,591,1541
6019,4096,2,0,1,30,1,613,1682
6020,4096,2,0,1,32,1,894,1836
6021,4096,2,0,1,23,1,1002,2013
6022,4096,2,0,1,30,1,1129,2262
6023,4096,0,0,1,37,0,1618,3050
6024,4096,0,0,1,28,0,1288,3026
6025,4096,0,0,1,28,0,1474,2896
6026,4096,0,0,1,25,0,1709,3135
6027,4096,0,0,1,36,0,2327,3544
6028,4096,0,0,1,36,0,2115,3466
6029,4096,0,0,1,46,0,1584,3165
6030,4096,0,0,1,29,0,1476,3145
6031,4096,0,0,1,44,0,1525,3294
6032,4096,0,0,1,39,0,1525,3176
6033,4096,0,0,1,44,0,1653,3201
6034,4096,0,0,1,36,0,1389,2874
6035,4096,0,0,1,30,0,1142,2854
6036,4096,0,0,1,45,0,1212,2779
6037,4096,0,0,1,32,0,1356,2937
6038,4096,0,0,1,35,0,1452,2993
6039,4096,0,0,1,24,0,1539,2998
6040,4096,0,0,1,31,0,1631,3306
6041,4096,0,0,1,39,0,1235,2993
6042,4096,0,0,1,47,0,1054,2817
6043,4096,0,0,1,36,0,1350,3022
6044,4096,0,0,1,36,0,1559,3181
6045,4096,0,0,1,25,0,1375,2833
6046,4096,0,0,1,46,0,1072,2784
6047,4096,0,0,1,33,0,1119,2974
6048,4096,0,0,1,50,0,953,2830
6049,4096,0,0,1,28,0,1115,2740
6050,4096,0,0,1,48,0,1219,2881
6051,4096,0,0,1,33,0,1229,2988
6052,4096,0,0,1,51,0,1154,2926
6053,4096,0,0,1,24,0,1052,2801
6054,4096,0,0,1,40,0,1258,2887
6055,4096,0,0,1,27,0,1086,2818
6056,4096,0,0,1,47,0,1264,2560
6057,4096,0,0,1,31,0,957,2660
6058,4096,0,0,1,52,0,1061,2767
6059,4096,0,0,1,25,0,895,2598
6060,4096,0,0,1,44,0,783,2131
6061,4096,0,0,1,27,0,1087,2581
6062,4096,0,0,1,53,0,1125,2789
6063,4096,0,0,1,19,0,1106,2786
6064,4096,0,0,1,36,0,1021,2874
6065,4096,0,0,1,16,0,1261,2978
6066,4096,0,0,1,37,0,1235,2913
6067,4096,0,1,1,37,0,1279,2773
6068,4096,0,0,1,55,0,834,1992
6069,4096,0,0,1,33,0,863,2211
6070,4096,0,1,1,36,0,945,2792
6071,4096,0,1,1,23,0,828,2535
6072,4096,0,0,1,35,0,918,2502
6073,4096,0,0,1,27,0,1046,2640
6074,4096,0,0,1,32,0,1155,2684
6075,4096,0,0,1,30,0,1029,2866
6076,4096,0,0,1,46,0,1174,3017
6077,4096,0,0,1,34,0,913,2874
6078,4096,2,0,1,20,1,501,1766
6079,4096,2,0,1,15,1,505,1738
6080,4096,2,0,1,23,1,566,1726
6081,4096,2,0,1,24,1,576,1741
6082,4096,2,0,1,16,1,645,1800
6083,4096,2,0,1,18,1,817,1958
6084,4096,2,0,1,15,1,836,2076
6085,4096,2,1,1,23,1,775,2001
6086,4096,2,1,1,11,1,788,2004
6087,4096,2,0,1,24,1,904,2014
6088,4096,2,1,1,14,1,1038,2166
6089,4096,2,0,1,20,1,500,1665
6090,4096,2,0,1,15,1,582,1791
6091,4096,2,0,1,17,1,531,1664
6092,4096,2,0,1,24,1,504,1697
6093,4096,2,0,1,29,1,512,1686
6094,4096,2,0,1,23,1,743,1823
6095,4096,2,0,1,17,1,857,2058
6096,4096,2,0,1,14,1,655,1871
6097,4096,2,0,1,18,1,554,1652
6098,4096,2,0,1,11,1,722,1851
6099,4096,2,0,1,24,1,943,2105
6100,4096,2,0,1,13,1,491,1630
6101,4096,2,0,1,18,1,524,1697
6102,4096,2,0,1,21,1,475,1761
6103,4096,2,0,1,13,1,475,1643
6104,4096,2,0,1,11,1,510,1623
6105,4096,2,0,1,20,1,660,1793
6106,4096,2,0,1,22,1,642,1838
6107,4096,2,0,1,13,1,647,1753
6108,4096,2,0,1,18,1,578,1628
6109,4096,2,0,1,25,1,729,1738
6110,4096,2,0,1,13,1,675,1834
6111,4096,2,0,1,26,1,505,1688
6112,4096,2,0,1,19,1,455,1707
6113,4096,2,0,1,11,1,497,1724
6114,4096,2,0,1,26,1,457,1664
6115,4096,2,0,1,26,1,466,1544
6116,4096,2,0,1,14,1,584,1672
6117,4096,2,0,1,15,1,648,1852
6118,4096,2,0,1,22,1,636,1731
6119,4096,2,0,1,13,1,596,1764
6120,4096,2,0,1,19,1,669,1780
6121,4096,2,0,1,16,1,777,1965
6122,4096,2,0,1,9,1,551,1776
6123,4096,2,0,1,20,1,481,1718
6124,4096,2,0,1,25,1,566,1769
6125,4096,2,0,1,8,1,477,1723
6126,4096,2,0,1,23,1,478,1660
6127,4096,2,0,1,27,1,525,1602
6128,4096,2,0,1,17,1,595,1727
6129,4096,2,0,1,20,1,640,1780
6130,4096,2,0,1,16,1,561,1786
6131,4096,2,0,1,17,1,631,1878
6132,4096,2,0,1,17,1,545,1877
6133,4096,0,0,1,20,0,1620,2555
6134,4096,0,0,1,19,0,1118,2513
6135,4096,0,0,1,27,0,1150,2663
6136,4096,0,0,1,19,0,1087,2707
6137,4096,0,0,1,10,0,1233,2828
6138,4096,0,0,1,24,0,1408,2831
6139,4096,0,0,1,22,0,1315,2729
6140,4096,0,0,1,17,0,1244,2710
6141,4096,0,0,1,36,0,1441,2911
6142,4096,0,0,1,20,0,1352,2619
6143,4096,0,0,1,16,0,1263,2323
6144,4096,0,0,1,12,0,1067,2302
6145,4096,0,0,1,25,0,1248,2656
6146,4096,0,0,1,31,0,1121,2516
6147,4096,0,0,1,17,0,1036,2606
6148,4096,0,0,1,17,0,1082,2579
6149,4096,0,0,1,17,0,1350,2677
6150,4096,0,0,1,14,0,1366,2821
6151,4096,0,0,1,28,0,1130,2603
6152,4096,0,0,1,32,0,1127,2545
6153,4096,0,0,1,14,0,1180,2443
6154,4096,0,0,1,20,0,1031,1960
6155,4096,0,0,1,15,0,901,2280
6156,4096,0,0,1,22,0,1161,2533
6157,4096,0,0,1,28,0,1081,2532
6158,4096,0,0,1,18,0,961,2540
6159,4096,0,0,1,23,0,1145,2524
6160,4096,0,0,1,22,0,1143,2497
6161,4096,0,0,1,18,0,1345,2622
6162,4096,0,0,1,35,0,1722,2821
6163,4096,0,0,1,24,0,1541,2724
6164,4096,0,0,1,12,0,1352,2459
6165,4096,0,0,1,23,0,926,1998
6166,4096,0,0,1,24,0,1173,2383
6167,4096,0,0,1,20,0,1079,2462
6168,4096,0,0,1,19,0,1158,2547
6169,4096,0,0,1,26,0,1034,2501
6170,4096,0,0,1,28,0,1131,2358
6171,4096,0,0,1,19,0,1140,2389
6172,4096,0,0,1,28,0,1373,2589
6173,4096,0,0,1,31,0,2002,2934
6174,4096,0,0,1,18,0,1738,2890
6175,4096,0,0,1,18,0,1552,2769
6176,4096,0,0,1,28,0,1177,2401
6177,4096,0,1,1,25,0,1266,2694
6178,4096,0,1,1,24,0,1144,2592
6179,4096,0,1,1,24,0,1194,2561
6180,4096,0,0,1,33,0,1402,2569
6181,4096,0,0,1,27,0,1185,2415
6182,4096,0,0,1,17,0,992,2360
6183,4096,0,0,1,32,0,1215,2580
6184,4096,0,0,1,31,0,1657,2774
6185,4096,0,0,1,16,0,1819,2923
6186,4096,0,0,1,22,0,1438,2613
6187,4096,0,0,1,22,0,1062,2423
6188,4096,2,0,1,13,1,509,1806
6189,4096,2,0,1,40,1,489,1715
6190,4096,2,0,1,45,1,536,1708
6191,4096,2,0,1,27,1,559,1635
6192,4096,2,0,1,25,1,633,1465
6193,4096,2,1,1,42,1,908,2069
6194,4096,2,1,1,34,1,990,2139
6195,4096,2,1,1,30,1,928,1965
6196,4096,2,1,1,36,1,1013,2130
6197,4096,2,0,1,40,1,849,1904
6198,4096,2,1,1,30,1,966,2085
6199,4096,2,0,1,30,1,481,1636
6200,4096,2,0,1,39,1,575,1680
6201,4096,2,0,1,31,1,559,1448
6202,4096,2,0,1,24,1,566,1062
6203,4096,2,0,1,43,1,544,933
6204,4096,2,0,1,48,1,799,1499
6205,4096,2,0,1,26,1,1053,2012
6206,4096,2,0,1,27,1,877,1577
6207,4096,2,0,1,26,1,810,1619
6208,4096,2,0,1,37,1,707,1770
6209,4096,2,0,1,34,1,943,2140
6210,4096,2,0,1,38,1,517,1594
6211,4096,2,0,1,29,1,579,1123
6212,4096,2,0,1,28,1,594,1019
6213,4096,2,0,1,27,1,511,863
6214,4096,2,0,1,38,1,513,861
6215,4096,2,0,1,25,1,664,1269
6216,4096,2,0,1,22,1,714,1602
6217,4096,2,0,1,23,1,674,1453
6218,4096,2,0,1,45,1,549,1513
6219,4096,2,0,1,31,1,846,1607
6220,4096,2,0,1,18,1,828,1857
6221,4096,2,0,1,32,1,597,1250
6222,4096,2,0,1,35,1,546,1026
6223,4096,2,0,1,18,1,558,977
6224,4096,2,0,1,40,1,501,898
6225,4096,2,0,1,48,1,434,696
6226,4096,2,0,1,32,1,581,901
6227,4096,2,0,1,20,1,604,1231
6228,4096,2,0,1,45,1,601,1245
6229,4096,2,0,1,31,1,658,1132
6230,4096,2,0,1,15,1,1001,1640
6231,4096,2,0,1,33,1,1169,2027
6232,4096,2,0,1,40,1,605,950
6233,4096,2,0,1,26,1,523,918
6234,4096,2,0,1,26,1,633,1014
6235,4096,2,0,1,42,1,508,973
6236,4096,2,0,1,25,1,489,865
6237,4096,2,0,1,18,1,516,778
6238,4096,2,0,1,37,1,561,932
6239,4096,2,0,1,41,1,687,1496
6240,4096,2,0,1,23,1,661,1488
6241,4096,2,0,1,32,1,879,1799
6242,4096,2,0,1,28,1,750,1912
6243,4096,0,0,1,32,0,1833,3077
6244,4096,0,0,1,40,0,1876,3118
6245,4096,0,0,1,41,0,1985,3339
6246,4096,0,0,1,40,0,2007,3378
6247,4096,0,0,1,34,0,1208,2529
6248,4096,0,0,1,22,0,1255,2622
6249,4096,0,0,1,41,0,1092,2538
6250,4096,0,0,1,24,0,1343,2891
6251,4096,0,0,1,29,0,1526,2746
6252,4096,0,0,1,41,0,1176,2146
6253,4096,0,0,1,22,0,1004,2166
6254,4096,0,0,1,37,0,1305,2845
6255,4096,2,1,1,25,1,691,1755
6256,4096,2,0,1,25,1,798,1814
6257,4096,2,1,1,21,1,671,1797
6258,4096,2,1,1,28,1,616,1754
6259,4096,2,1,1,19,1,751,1767
6260,4096,2,1,1,24,1,781,1757
6261,4096,2,0,1,18,1,655,1694
6262,4096,2,1,1,16,1,622,1652
6263,4096,2,0,1,29,1,663,1668
6264,4096,2,1,1,26,1,743,1688
6265,4096,2,0,1,28,1,745,1744
6266,4096,2,0,1,27,1,768,1818
6267,4096,0,0,1,17,0,1240,2814
6268,4096,0,1,1,26,0,1448,2948
6269,4096,0,1,1,24,0,1189,2765
6270,4096,0,0,1,18,0,1704,3062
6271,4096,0,1,1,27,0,1333,2901
6272,4096,0,1,1,28,0,1509,2942
6273,4096,0,0,1,23,0,1497,2926
6274,4096,0,1,1,26,0,3133,4073
6275,4096,0,1,1,28,0,1197,2784
6276,4096,0,0,1,28,0,1340,2784
6277,4096,0,1,1,22,0,1633,2966
6278,4096,0,1,1,30,0,3190,4167
6279,4096,2,0,1,37,1,771,1833
6280,4096,2,0,1,22,1,888,1911
6281,4096,2,0,1,39,1,695,1836
6282,4096,2,0,1,40,1,651,1789
6283,4096,2,0,1,28,1,812,1866
6284,4096,2,0,1,32,1,833,1833
6285,4096,2,0,1,30,1,646,1732
6286,4096,2,0,1,34,1,677,1733
6287,4096,2,0,1,26,1,682,1715
6288,4096,2,0,1,43,1,784,1747
6289,4096,2,0,1,44,1,782,1790
6290,4096,2,0,1,26,1,812,1896
6291,4096,0,0,1,20,0,922,2090
6292,4096,0,0,1,20,0,922,2090
6293,4096,2,0,1,11,1,684,1790
6294,4096,2,0,1,11,1,684,1790
6295,4096,0,0,1,15,0,1054,1921
6296,4096,0,0,1,15,0,1054,1921
6297,4096,2,0,1,36,1,695,1837
6298,4096,2,0,1,36,1,695,1837
6299,4096,0,0,1,52,0,1472,3381
6300,4096,0,0,1,25,0,1769,3247
6301,4096,0,0,1,48,0,2280,3473
6302,4096,0,0,1,21,0,2199,3306
6303,4096,0,1,1,38,0,2398,3417
6304,4096,0,0,1,24,0,2593,3488
6305,4096,0,1,1,41,0,2620,3523
6306,4096,0,0,1,31,0,2564,3546
6307,4096,0,0,1,45,0,1415,2426
6308,4096,0,0,1,40,0,1111,2920
6309,4096,0,0,1,37,0,995,2722
6310,4096,0,0,1,41,0,858,1860
6311,4096,0,0,1,36,0,1532,2497
6312,4096,0,0,1,34,0,2219,3205
6313,4096,0,0,1,41,0,1832,2655
6314,4096,0,0,1,36,0,4722,5460
6315,4096,0,0,1,45,0,4992,5749
6316,4096,0,0,1,38,0,3128,3953
6317,4096,0,0,1,40,0,1111,2920
6318,4096,0,0,1,37,0,995,2722
6319,4096,0,0,1,41,0,858,1860
6320,4096,0,0,1,36,0,1532,2497
6321,4096,0,0,1,34,0,2219,3205
6322,4096,0,0,1,41,0,1832,2655
6323,4096,0,0,1,36,0,4722,5460
6324,4096,0,0,1,45,0,4992,5749
6325,4096,0,0,1,38,0,3128,3953
6326,4096,0,0,1,37,0,740,2378
6327,4096,0,0,1,38,0,764,2184
6328,4096,0,0,1,46,0,784,1648
6329,4096,0,0,1,36,0,493,1245
6330,4096,0,0,1,41,0,694,1380
6331,4096,0,0,1,30,0,1621,2339
6332,4096,0,0,1,43,0,3775,4510
6333,4096,0,0,1,32,0,4849,5566
6334,4096,0,0,1,54,0,4802,5510
6335,4096,0,0,1,35,0,1302,3103
6336,4096,0,0,1,49,0,1142,2472
6337,4096,0,0,1,32,0,1735,2702
6338,4096,0,0,1,53,0,1426,2266
6339,4096,0,0,1,28,0,1631,2408
6340,4096,0,0,1,50,0,2690,3468
6341,4096,0,0,1,29,0,4524,5237
6342,4096,0,0,1,55,0,5602,6211
6343,4096,0,0,1,21,0,5121,5733
6344,4096,0,0,1,51,0,1323,2711
6345,4096,0,0,1,21,0,1575,2894
6346,4096,0,0,1,50,0,2439,3562
6347,4096,0,0,1,26,0,3469,4346
6348,4096,0,0,1,39,0,4462,5214
6349,4096,0,0,1,22,0,4795,5526
6350,4096,0,0,1,47,0,5197,5910
6351,4096,0,0,1,25,0,5446,6098
6352,4096,0,0,1,33,0,5636,6266
6353,4096,0,0,1,25,0,1275,2946
6354,4096,0,0,1,37,0,1581,3021
6355,4096,0,0,1,20,0,2345,3605
6356,4096,0,0,1,40,0,3868,4759
6357,4096,0,0,1,21,0,4773,5569
6358,4096,0,0,1,36,0,5073,5845
6359,4096,0,0,1,28,0,5221,5984
6360,4096,0,0,1,45,0,5507,6180
6361,4096,0,0,1,26,0,6158,6811
6362,4096,0,0,1,46,0,1828,3456
6363,4096,0,0,1,36,0,1549,3254
6364,4096,0,0,1,41,0,1565,3238
6365,4096,0,0,1,27,0,2381,3645
6366,4096,0,0,1,29,0,3378,4377
