,DayOfYear,DetailedQA,EVI,NDVI,RelativeAzimuth,SolarZenith,SummaryQA,ViewZenith,sur_refl_b01,sur_refl_b02,sur_refl_b03,sur_refl_b07
10498,214.0,2116.0,1852.0,3310.0,15152.0,2826.0,0.0,546.0,1119.0,2220.0,539.0,1739.0
10499,221.0,2116.0,1955.0,3432.0,6380.0,2959.0,0.0,820.0,1133.0,2314.0,533.0,1881.0
10500,221.0,2116.0,1952.0,3415.0,10749.0,2891.0,0.0,694.0,1152.0,2344.0,532.0,1898.0
10501,214.0,2116.0,1997.0,3522.0,10764.0,2891.0,0.0,694.0,1116.0,2318.0,524.0,1816.0
10502,221.0,2116.0,1877.0,3510.0,10747.0,2890.0,0.0,703.0,1024.0,2120.0,488.0,1593.0
10503,221.0,2116.0,1775.0,3486.0,10728.0,2890.0,0.0,705.0,964.0,1978.0,461.0,1510.0
10504,214.0,2116.0,1752.0,3035.0,15366.0,2834.0,0.0,489.0,1260.0,2349.0,579.0,2070.0
10505,214.0,2116.0,2138.0,3615.0,6421.0,2967.0,0.0,817.0,1179.0,2503.0,542.0,1890.0
10506,214.0,2116.0,1823.0,3524.0,15369.0,2833.0,0.0,504.0,991.0,2066.0,435.0,1587.0
10507,214.0,2116.0,1833.0,3138.0,10864.0,2899.0,0.0,664.0,1263.0,2413.0,574.0,1967.0
10508,214.0,2116.0,1980.0,3351.0,10866.0,2898.0,0.0,668.0,1232.0,2472.0,562.0,1984.0
10509,221.0,2116.0,1952.0,3204.0,6412.0,2964.0,0.0,819.0,1320.0,2564.0,606.0,2070.0
10510,214.0,2116.0,1813.0,3089.0,6364.0,2963.0,0.0,819.0,1295.0,2451.0,572.0,2060.0
10511,214.0,2116.0,2001.0,3424.0,10824.0,2896.0,0.0,684.0,1192.0,2434.0,544.0,1852.0
10512,214.0,2116.0,1890.0,3203.0,6368.0,2961.0,0.0,819.0,1276.0,2459.0,589.0,2017.0
10513,214.0,2116.0,1556.0,2552.0,6381.0,2961.0,0.0,819.0,1508.0,2539.0,665.0,2513.0
10514,221.0,2116.0,1188.0,2343.0,10820.0,2894.0,0.0,696.0,1167.0,1884.0,515.0,2126.0
10515,214.0,2116.0,1772.0,3389.0,15473.0,2834.0,0.0,489.0,1006.0,2036.0,471.0,1637.0
10516,214.0,2116.0,1882.0,3747.0,15473.0,2833.0,0.0,498.0,891.0,1952.0,425.0,1431.0
10517,214.0,2116.0,1832.0,3826.0,15448.0,2832.0,0.0,507.0,834.0,1855.0,387.0,1365.0
10518,214.0,2116.0,2185.0,4038.0,15423.0,2832.0,0.0,516.0,982.0,2271.0,450.0,1609.0
10519,221.0,2116.0,2020.0,3397.0,10931.0,2897.0,0.0,671.0,1217.0,2464.0,577.0,1882.0
10520,221.0,2116.0,2066.0,3648.0,10906.0,2897.0,0.0,675.0,1101.0,2364.0,492.0,1718.0
10521,214.0,2116.0,1643.0,2961.0,10883.0,2896.0,0.0,680.0,1183.0,2190.0,537.0,1936.0
10522,214.0,2116.0,1545.0,2975.0,10885.0,2895.0,0.0,682.0,1086.0,2011.0,486.0,1820.0
10523,214.0,2116.0,1744.0,3043.0,15333.0,2828.0,0.0,556.0,1260.0,2344.0,578.0,1999.0
10524,214.0,2116.0,1279.0,2381.0,6417.0,2960.0,0.0,819.0,1254.0,2040.0,569.0,2205.0
10525,214.0,2116.0,1742.0,2975.0,10877.0,2893.0,0.0,695.0,1317.0,2433.0,574.0,2138.0
10526,214.0,2116.0,1848.0,3663.0,11051.0,2900.0,0.0,655.0,928.0,1976.0,447.0,1436.0
10527,214.0,2116.0,1767.0,3580.0,15579.0,2833.0,0.0,498.0,907.0,1914.0,415.0,1409.0
10528,214.0,2116.0,1953.0,3709.0,15526.0,2832.0,0.0,507.0,976.0,2117.0,450.0,1476.0
10529,214.0,2116.0,2024.0,3850.0,15525.0,2831.0,0.0,516.0,899.0,2069.0,428.0,1579.0
10530,214.0,2116.0,1380.0,2865.0,6466.0,2964.0,0.0,819.0,965.0,1768.0,423.0,1919.0
10531,214.0,2116.0,1824.0,3324.0,15474.0,2830.0,0.0,531.0,1100.0,2197.0,500.0,1717.0
10532,214.0,2116.0,1616.0,2931.0,10945.0,2896.0,0.0,680.0,1209.0,2212.0,534.0,1988.0
10533,214.0,2116.0,931.0,2222.0,6451.0,2961.0,0.0,817.0,895.0,1408.0,406.0,2013.0
10534,214.0,2116.0,1381.0,2520.0,10933.0,2895.0,0.0,686.0,1278.0,2148.0,554.0,2190.0
10535,221.0,2116.0,1088.0,2143.0,6440.0,2960.0,0.0,819.0,1213.0,1875.0,527.0,2232.0
10536,221.0,2116.0,1533.0,2683.0,10934.0,2893.0,0.0,698.0,1370.0,2375.0,563.0,2261.0
10537,214.0,2116.0,1794.0,3397.0,11120.0,2899.0,0.0,655.0,1034.0,2081.0,485.0,1646.0
10538,214.0,2116.0,1761.0,3358.0,11091.0,2899.0,0.0,662.0,1022.0,2046.0,484.0,1591.0
10539,221.0,2116.0,1644.0,2938.0,6496.0,2965.0,0.0,821.0,1234.0,2259.0,545.0,2018.0
10540,214.0,2116.0,1072.0,2552.0,15627.0,2831.0,0.0,516.0,825.0,1403.0,395.0,1827.0
10541,214.0,2116.0,785.0,2096.0,15600.0,2830.0,0.0,525.0,797.0,1219.0,345.0,2126.0
10542,221.0,2116.0,1230.0,2314.0,6478.0,2962.0,0.0,821.0,1280.0,2053.0,540.0,2331.0
10543,221.0,2116.0,1052.0,2050.0,1948.0,3029.0,0.0,960.0,1258.0,1912.0,548.0,2419.0
10544,221.0,2116.0,936.0,2124.0,10993.0,2895.0,0.0,684.0,1005.0,1544.0,442.0,2251.0
10545,214.0,2116.0,852.0,2120.0,15522.0,2827.0,0.0,556.0,871.0,1340.0,379.0,2233.0
10546,214.0,2116.0,1533.0,2731.0,15520.0,2826.0,0.0,565.0,1276.0,2253.0,546.0,2209.0
10547,214.0,2116.0,1850.0,2997.0,6462.0,2959.0,0.0,817.0,1415.0,2617.0,645.0,2338.0
10548,214.0,2116.0,1925.0,3825.0,15505.0,2832.0,0.0,494.0,883.0,1962.0,430.0,1270.0
10549,214.0,2116.0,1712.0,3422.0,15735.0,2831.0,0.0,502.0,941.0,1911.0,449.0,1354.0
10550,221.0,2116.0,1653.0,2995.0,1922.0,3031.0,0.0,976.0,1168.0,2162.0,549.0,1893.0
10551,214.0,2116.0,1048.0,2460.0,6523.0,2964.0,0.0,821.0,884.0,1458.0,414.0,2137.0
10552,214.0,2116.0,944.0,2328.0,11074.0,2896.0,0.0,671.0,855.0,1368.0,389.0,2271.0
10553,214.0,2116.0,1100.0,2199.0,15672.0,2829.0,0.0,534.0,1162.0,1822.0,514.0,2242.0
10554,214.0,2116.0,807.0,1775.0,11104.0,2895.0,0.0,680.0,1064.0,1526.0,488.0,2249.0
10555,214.0,2116.0,784.0,1941.0,11053.0,2894.0,0.0,684.0,901.0,1334.0,388.0,2180.0
10556,221.0,2116.0,937.0,2045.0,6487.0,2960.0,0.0,819.0,1066.0,1614.0,458.0,2355.0
10557,221.0,2116.0,1433.0,2634.0,6486.0,2960.0,0.0,821.0,1243.0,2137.0,539.0,2362.0
10558,214.0,2116.0,1892.0,3189.0,15566.0,2826.0,0.0,574.0,1283.0,2484.0,576.0,2126.0
10559,214.0,2116.0,1591.0,3201.0,10614.0,2897.0,0.0,666.0,997.0,1915.0,456.0,1611.0
10560,214.0,2116.0,1252.0,2590.0,10596.0,2896.0,0.0,671.0,1032.0,1766.0,446.0,1999.0
10561,221.0,2116.0,983.0,2057.0,10616.0,2896.0,0.0,675.0,1114.0,1689.0,500.0,2315.0
10562,214.0,2116.0,1025.0,2075.0,10621.0,2895.0,0.0,677.0,1147.0,1750.0,530.0,2256.0
10563,221.0,2116.0,1110.0,2216.0,10582.0,2894.0,0.0,687.0,1167.0,1832.0,528.0,2189.0
10564,221.0,2116.0,969.0,2184.0,6307.0,2960.0,0.0,826.0,972.0,1515.0,443.0,1908.0
10565,214.0,2116.0,1245.0,2318.0,6312.0,2959.0,0.0,819.0,1242.0,2010.0,563.0,2097.0
10566,221.0,2116.0,1926.0,3467.0,2032.0,3025.0,0.0,949.0,1104.0,2267.0,506.0,1797.0
10567,214.0,2116.0,1868.0,3558.0,11014.0,2892.0,0.0,694.0,1022.0,2132.0,454.0,1619.0
10568,221.0,2116.0,1788.0,3212.0,6106.0,2958.0,0.0,825.0,1161.0,2257.0,521.0,1881.0
10569,214.0,2116.0,1591.0,3201.0,10614.0,2897.0,0.0,666.0,997.0,1915.0,456.0,1611.0
10570,214.0,2116.0,1252.0,2590.0,10596.0,2896.0,0.0,671.0,1032.0,1766.0,446.0,1999.0
10571,221.0,2116.0,983.0,2057.0,10616.0,2896.0,0.0,675.0,1114.0,1689.0,500.0,2315.0
10572,214.0,2116.0,1025.0,2075.0,10621.0,2895.0,0.0,677.0,1147.0,1750.0,530.0,2256.0
10573,221.0,2116.0,1110.0,2216.0,10582.0,2894.0,0.0,687.0,1167.0,1832.0,528.0,2189.0
10574,221.0,2116.0,969.0,2184.0,6307.0,2960.0,0.0,826.0,972.0,1515.0,443.0,1908.0
10575,214.0,2116.0,1245.0,2318.0,6312.0,2959.0,0.0,819.0,1242.0,2010.0,563.0,2097.0
10576,221.0,2116.0,1926.0,3467.0,2032.0,3025.0,0.0,949.0,1104.0,2267.0,506.0,1797.0
10577,214.0,2116.0,1868.0,3558.0,11014.0,2892.0,0.0,694.0,1022.0,2132.0,454.0,1619.0
10578,221.0,2116.0,1788.0,3212.0,6106.0,2958.0,0.0,825.0,1161.0,2257.0,521.0,1881.0
10579,214.0,2116.0,2039.0,4130.0,6337.0,2963.0,0.0,822.0,822.0,1953.0,395.0,1229.0
10580,221.0,2116.0,1078.0,2402.0,1968.0,3029.0,0.0,973.0,952.0,1553.0,450.0,1869.0
10581,214.0,2116.0,1078.0,2175.0,14989.0,2829.0,0.0,526.0,1148.0,1798.0,497.0,2279.0
10582,214.0,2116.0,1038.0,2305.0,14973.0,2828.0,0.0,535.0,976.0,1570.0,432.0,2066.0
10583,221.0,2116.0,909.0,2095.0,2001.0,3027.0,0.0,960.0,949.0,1455.0,437.0,1920.0
10584,214.0,2116.0,902.0,2275.0,14966.0,2826.0,0.0,554.0,847.0,1343.0,361.0,1744.0
10585,214.0,2116.0,1449.0,2878.0,10654.0,2892.0,0.0,691.0,1047.0,1905.0,458.0,1922.0
10586,221.0,2116.0,2037.0,3552.0,1996.0,3025.0,0.0,949.0,1140.0,2383.0,520.0,1810.0
10587,221.0,2116.0,1834.0,3448.0,10654.0,2891.0,0.0,700.0,1022.0,2089.0,488.0,1576.0
10588,214.0,2116.0,1619.0,3031.0,10638.0,2891.0,0.0,705.0,1105.0,2059.0,527.0,1716.0
10589,221.0,2116.0,1561.0,2853.0,6339.0,2963.0,0.0,822.0,1213.0,2175.0,539.0,1908.0
10590,221.0,2116.0,1190.0,2362.0,6355.0,2962.0,0.0,822.0,1122.0,1825.0,517.0,2095.0
10591,214.0,2116.0,903.0,2034.0,15092.0,2828.0,0.0,530.0,1001.0,1513.0,447.0,2119.0
10592,221.0,2116.0,1507.0,2886.0,1988.0,3027.0,0.0,964.0,1107.0,2009.0,489.0,1944.0
10593,221.0,2116.0,1512.0,3223.0,10704.0,2893.0,0.0,683.0,890.0,1749.0,396.0,1600.0
10594,214.0,2116.0,1184.0,2584.0,10707.0,2892.0,0.0,685.0,933.0,1600.0,435.0,1769.0
10595,214.0,2116.0,1673.0,2898.0,6391.0,2885.0,0.0,1533.0,1301.0,2353.0,592.0,2072.0
10596,214.0,2116.0,2353.0,4233.0,10672.0,2891.0,0.0,695.0,949.0,2330.0,445.0,1504.0
10597,214.0,2116.0,2187.0,4098.0,10676.0,2891.0,0.0,697.0,905.0,2159.0,435.0,1448.0
10598,214.0,2116.0,1882.0,3845.0,10671.0,2890.0,0.0,702.0,865.0,1936.0,385.0,1440.0
10599,214.0,2116.0,1510.0,2675.0,10761.0,2896.0,0.0,665.0,1292.0,2233.0,589.0,1955.0
10600,221.0,2116.0,1516.0,2562.0,6383.0,2961.0,0.0,820.0,1399.0,2363.0,649.0,2115.0
10601,214.0,2116.0,1641.0,2956.0,15166.0,2827.0,0.0,530.0,1186.0,2180.0,552.0,1961.0
10602,214.0,2116.0,1700.0,3136.0,6364.0,2960.0,0.0,822.0,1104.0,2112.0,527.0,1793.0
10603,214.0,2116.0,1852.0,3310.0,15152.0,2826.0,0.0,546.0,1119.0,2220.0,539.0,1739.0
10604,221.0,2116.0,1955.0,3432.0,6380.0,2959.0,0.0,820.0,1133.0,2314.0,533.0,1881.0
10605,221.0,2116.0,1952.0,3415.0,10749.0,2891.0,0.0,694.0,1152.0,2344.0,532.0,1898.0
10606,214.0,2116.0,1997.0,3522.0,10764.0,2891.0,0.0,694.0,1116.0,2318.0,524.0,1816.0
10607,221.0,2116.0,1877.0,3510.0,10747.0,2890.0,0.0,703.0,1024.0,2120.0,488.0,1593.0
10608,221.0,2116.0,1775.0,3486.0,10728.0,2890.0,0.0,705.0,964.0,1978.0,461.0,1510.0
10609,214.0,2116.0,2498.0,4988.0,15493.0,2795.0,0.0,908.0,682.0,2028.0,350.0,959.0
10610,214.0,2116.0,1724.0,3880.0,15493.0,2794.0,0.0,917.0,723.0,1638.0,363.0,1349.0
10611,214.0,2116.0,2210.0,3919.0,15479.0,2793.0,0.0,926.0,969.0,2253.0,479.0,1605.0
10612,214.0,2116.0,3082.0,6009.0,15464.0,2793.0,0.0,935.0,559.0,2172.0,326.0,801.0
10613,214.0,2116.0,2876.0,4999.0,15552.0,2795.0,0.0,910.0,816.0,2442.0,426.0,1288.0
10614,214.0,2116.0,2646.0,4725.0,10974.0,2861.0,0.0,869.0,822.0,2320.0,421.0,1348.0
10615,214.0,2116.0,1873.0,3635.0,10943.0,2860.0,0.0,874.0,927.0,1986.0,458.0,1655.0
10616,214.0,2116.0,2541.0,5949.0,15521.0,2793.0,0.0,935.0,446.0,1712.0,260.0,663.0
10617,214.0,2116.0,3616.0,7159.0,15505.0,2792.0,0.0,944.0,377.0,2253.0,210.0,585.0
10618,214.0,2116.0,2498.0,4988.0,15493.0,2795.0,0.0,908.0,682.0,2028.0,350.0,959.0
10619,214.0,2116.0,1724.0,3880.0,15493.0,2794.0,0.0,917.0,723.0,1638.0,363.0,1349.0
10620,214.0,2116.0,2210.0,3919.0,15479.0,2793.0,0.0,926.0,969.0,2253.0,479.0,1605.0
10621,214.0,2116.0,3082.0,6009.0,15464.0,2793.0,0.0,935.0,559.0,2172.0,326.0,801.0
10622,214.0,2116.0,2876.0,4999.0,15552.0,2795.0,0.0,910.0,816.0,2442.0,426.0,1288.0
10623,214.0,2116.0,2646.0,4725.0,10974.0,2861.0,0.0,869.0,822.0,2320.0,421.0,1348.0
10624,214.0,2116.0,1873.0,3635.0,10943.0,2860.0,0.0,874.0,927.0,1986.0,458.0,1655.0
10625,214.0,2116.0,2541.0,5949.0,15521.0,2793.0,0.0,935.0,446.0,1712.0,260.0,663.0
10626,214.0,2116.0,3616.0,7159.0,15505.0,2792.0,0.0,944.0,377.0,2253.0,210.0,585.0
10627,214.0,2116.0,2498.0,4988.0,15493.0,2795.0,0.0,908.0,682.0,2028.0,350.0,959.0
10628,214.0,2116.0,1724.0,3880.0,15493.0,2794.0,0.0,917.0,723.0,1638.0,363.0,1349.0
10629,214.0,2116.0,2210.0,3919.0,15479.0,2793.0,0.0,926.0,969.0,2253.0,479.0,1605.0
10630,214.0,2116.0,3082.0,6009.0,15464.0,2793.0,0.0,935.0,559.0,2172.0,326.0,801.0
10631,214.0,2116.0,2876.0,4999.0,15552.0,2795.0,0.0,910.0,816.0,2442.0,426.0,1288.0
10632,214.0,2116.0,2646.0,4725.0,10974.0,2861.0,0.0,869.0,822.0,2320.0,421.0,1348.0
10633,214.0,2116.0,1873.0,3635.0,10943.0,2860.0,0.0,874.0,927.0,1986.0,458.0,1655.0
10634,214.0,2116.0,2541.0,5949.0,15521.0,2793.0,0.0,935.0,446.0,1712.0,260.0,663.0
10635,214.0,2116.0,3616.0,7159.0,15505.0,2792.0,0.0,944.0,377.0,2253.0,210.0,585.0
10636,214.0,2116.0,2498.0,4988.0,15493.0,2795.0,0.0,908.0,682.0,2028.0,350.0,959.0
10637,214.0,2116.0,1724.0,3880.0,15493.0,2794.0,0.0,917.0,723.0,1638.0,363.0,1349.0
10638,214.0,2116.0,2210.0,3919.0,15479.0,2793.0,0.0,926.0,969.0,2253.0,479.0,1605.0
10639,214.0,2116.0,3082.0,6009.0,15464.0,2793.0,0.0,935.0,559.0,2172.0,326.0,801.0
10640,214.0,2116.0,2876.0,4999.0,15552.0,2795.0,0.0,910.0,816.0,2442.0,426.0,1288.0
10641,214.0,2116.0,2646.0,4725.0,10974.0,2861.0,0.0,869.0,822.0,2320.0,421.0,1348.0
10642,214.0,2116.0,1873.0,3635.0,10943.0,2860.0,0.0,874.0,927.0,1986.0,458.0,1655.0
10643,214.0,2116.0,2541.0,5949.0,15521.0,2793.0,0.0,935.0,446.0,1712.0,260.0,663.0
10644,214.0,2116.0,3616.0,7159.0,15505.0,2792.0,0.0,944.0,377.0,2253.0,210.0,585.0
10645,219.0,2116.0,2820.0,5535.0,10839.0,2865.0,0.0,1091.0,618.0,2160.0,295.0,1092.0
10646,214.0,2116.0,2928.0,5140.0,6488.0,2874.0,0.0,795.0,812.0,2528.0,368.0,1365.0
10647,214.0,2116.0,2215.0,4189.0,10907.0,2864.0,0.0,1101.0,889.0,2181.0,398.0,1595.0
10648,214.0,2116.0,2506.0,4489.0,2223.0,2881.0,0.0,485.0,914.0,2410.0,398.0,1618.0
10649,214.0,2116.0,2560.0,4306.0,2234.0,2880.0,0.0,481.0,1052.0,2640.0,458.0,1903.0
10650,214.0,2116.0,2719.0,5110.0,6431.0,2808.0,0.0,1156.0,762.0,2314.0,348.0,1272.0
10651,219.0,2116.0,2540.0,5032.0,6370.0,2873.0,0.0,791.0,714.0,2121.0,334.0,1239.0
10652,214.0,2116.0,2268.0,4594.0,6430.0,2872.0,0.0,793.0,732.0,2002.0,322.0,1423.0
10653,214.0,2116.0,2603.0,5003.0,6439.0,2871.0,0.0,795.0,768.0,2265.0,328.0,1439.0
10654,219.0,2116.0,2641.0,4785.0,15271.0,2853.0,0.0,1424.0,843.0,2377.0,386.0,1416.0
10655,219.0,2116.0,2820.0,5535.0,10839.0,2865.0,0.0,1091.0,618.0,2160.0,295.0,1092.0
10656,214.0,2116.0,2928.0,5140.0,6488.0,2874.0,0.0,795.0,812.0,2528.0,368.0,1365.0
10657,214.0,2116.0,2215.0,4189.0,10907.0,2864.0,0.0,1101.0,889.0,2181.0,398.0,1595.0
10658,214.0,2116.0,2506.0,4489.0,2223.0,2881.0,0.0,485.0,914.0,2410.0,398.0,1618.0
10659,214.0,2116.0,2560.0,4306.0,2234.0,2880.0,0.0,481.0,1052.0,2640.0,458.0,1903.0
10660,214.0,2116.0,2719.0,5110.0,6431.0,2808.0,0.0,1156.0,762.0,2314.0,348.0,1272.0
10661,219.0,2116.0,2540.0,5032.0,6370.0,2873.0,0.0,791.0,714.0,2121.0,334.0,1239.0
10662,214.0,2116.0,2268.0,4594.0,6430.0,2872.0,0.0,793.0,732.0,2002.0,322.0,1423.0
10663,214.0,2116.0,2603.0,5003.0,6439.0,2871.0,0.0,795.0,768.0,2265.0,328.0,1439.0
10664,219.0,2116.0,2641.0,4785.0,15271.0,2853.0,0.0,1424.0,843.0,2377.0,386.0,1416.0
10665,219.0,2116.0,2820.0,5535.0,10839.0,2865.0,0.0,1091.0,618.0,2160.0,295.0,1092.0
10666,214.0,2116.0,2928.0,5140.0,6488.0,2874.0,0.0,795.0,812.0,2528.0,368.0,1365.0
10667,214.0,2116.0,2215.0,4189.0,10907.0,2864.0,0.0,1101.0,889.0,2181.0,398.0,1595.0
10668,214.0,2116.0,2506.0,4489.0,2223.0,2881.0,0.0,485.0,914.0,2410.0,398.0,1618.0
10669,214.0,2116.0,2560.0,4306.0,2234.0,2880.0,0.0,481.0,1052.0,2640.0,458.0,1903.0
10670,214.0,2116.0,2719.0,5110.0,6431.0,2808.0,0.0,1156.0,762.0,2314.0,348.0,1272.0
10671,219.0,2116.0,2540.0,5032.0,6370.0,2873.0,0.0,791.0,714.0,2121.0,334.0,1239.0
10672,214.0,2116.0,2268.0,4594.0,6430.0,2872.0,0.0,793.0,732.0,2002.0,322.0,1423.0
10673,214.0,2116.0,2603.0,5003.0,6439.0,2871.0,0.0,795.0,768.0,2265.0,328.0,1439.0
10674,219.0,2116.0,2641.0,4785.0,15271.0,2853.0,0.0,1424.0,843.0,2377.0,386.0,1416.0
10675,219.0,2116.0,2820.0,5535.0,10839.0,2865.0,0.0,1091.0,618.0,2160.0,295.0,1092.0
10676,214.0,2116.0,2928.0,5140.0,6488.0,2874.0,0.0,795.0,812.0,2528.0,368.0,1365.0
10677,214.0,2116.0,2215.0,4189.0,10907.0,2864.0,0.0,1101.0,889.0,2181.0,398.0,1595.0
10678,214.0,2116.0,2506.0,4489.0,2223.0,2881.0,0.0,485.0,914.0,2410.0,398.0,1618.0
10679,214.0,2116.0,2560.0,4306.0,2234.0,2880.0,0.0,481.0,1052.0,2640.0,458.0,1903.0
10680,214.0,2116.0,2719.0,5110.0,6431.0,2808.0,0.0,1156.0,762.0,2314.0,348.0,1272.0
10681,219.0,2116.0,2540.0,5032.0,6370.0,2873.0,0.0,791.0,714.0,2121.0,334.0,1239.0
10682,214.0,2116.0,2268.0,4594.0,6430.0,2872.0,0.0,793.0,732.0,2002.0,322.0,1423.0
10683,214.0,2116.0,2603.0,5003.0,6439.0,2871.0,0.0,795.0,768.0,2265.0,328.0,1439.0
10684,219.0,2116.0,2641.0,4785.0,15271.0,2853.0,0.0,1424.0,843.0,2377.0,386.0,1416.0
10685,214.0,2116.0,2805.0,5571.0,10843.0,2868.0,0.0,1096.0,600.0,2089.0,321.0,888.0
10686,219.0,2116.0,2738.0,5392.0,10842.0,2867.0,0.0,1098.0,627.0,2098.0,325.0,1070.0
10687,219.0,2116.0,2952.0,5391.0,6404.0,2876.0,0.0,793.0,712.0,2377.0,344.0,1181.0
10688,219.0,2116.0,2697.0,4469.0,10821.0,2866.0,0.0,1105.0,995.0,2601.0,490.0,1470.0
10689,214.0,2116.0,2805.0,5571.0,10843.0,2868.0,0.0,1096.0,600.0,2089.0,321.0,888.0
10690,219.0,2116.0,2738.0,5392.0,10842.0,2867.0,0.0,1098.0,627.0,2098.0,325.0,1070.0
10691,219.0,2116.0,2952.0,5391.0,6404.0,2876.0,0.0,793.0,712.0,2377.0,344.0,1181.0
10692,219.0,2116.0,2697.0,4469.0,10821.0,2866.0,0.0,1105.0,995.0,2601.0,490.0,1470.0
10693,214.0,2116.0,2805.0,5571.0,10843.0,2868.0,0.0,1096.0,600.0,2089.0,321.0,888.0
10694,219.0,2116.0,2738.0,5392.0,10842.0,2867.0,0.0,1098.0,627.0,2098.0,325.0,1070.0
10695,219.0,2116.0,2952.0,5391.0,6404.0,2876.0,0.0,793.0,712.0,2377.0,344.0,1181.0
10696,219.0,2116.0,2697.0,4469.0,10821.0,2866.0,0.0,1105.0,995.0,2601.0,490.0,1470.0
10697,214.0,2116.0,2805.0,5571.0,10843.0,2868.0,0.0,1096.0,600.0,2089.0,321.0,888.0
10698,219.0,2116.0,2738.0,5392.0,10842.0,2867.0,0.0,1098.0,627.0,2098.0,325.0,1070.0
10699,219.0,2116.0,2952.0,5391.0,6404.0,2876.0,0.0,793.0,712.0,2377.0,344.0,1181.0
10700,219.0,2116.0,2697.0,4469.0,10821.0,2866.0,0.0,1105.0,995.0,2601.0,490.0,1470.0
10701,221.0,4164.0,2099.0,3402.0,5813.0,3005.0,0.0,812.0,1305.0,2635.0,614.0,2015.0
10702,214.0,4164.0,1731.0,2958.0,9967.0,2938.0,0.0,498.0,1233.0,2271.0,638.0,1964.0
10703,221.0,4164.0,2099.0,3402.0,5813.0,3005.0,0.0,812.0,1305.0,2635.0,614.0,2015.0
10704,214.0,4164.0,1731.0,2958.0,9967.0,2938.0,0.0,498.0,1233.0,2271.0,638.0,1964.0
10705,221.0,4164.0,2099.0,3402.0,5813.0,3005.0,0.0,812.0,1305.0,2635.0,614.0,2015.0
10706,214.0,4164.0,1731.0,2958.0,9967.0,2938.0,0.0,498.0,1233.0,2271.0,638.0,1964.0
10707,221.0,4164.0,2099.0,3402.0,5813.0,3005.0,0.0,812.0,1305.0,2635.0,614.0,2015.0
10708,214.0,4164.0,1731.0,2958.0,9967.0,2938.0,0.0,498.0,1233.0,2271.0,638.0,1964.0
10709,217.85849056603774,2772.9056603773583,2798.2169811320755,5179.320754716981,7209.943396226415,2916.896226415094,0.0,907.9245283018868,609.122641509434,2108.6792452830186,356.0566037735849,1072.3301886792453
10710,217.85849056603774,2772.9056603773583,2798.2169811320755,5179.320754716981,7209.943396226415,2916.896226415094,0.0,907.9245283018868,609.122641509434,2108.6792452830186,356.0566037735849,1072.3301886792453
10711,217.85849056603774,2772.9056603773583,2798.2169811320755,5179.320754716981,7209.943396226415,2916.896226415094,0.0,907.9245283018868,609.122641509434,2108.6792452830186,356.0566037735849,1072.3301886792453
10712,217.85849056603774,2772.9056603773583,2798.2169811320755,5179.320754716981,7209.943396226415,2916.896226415094,0.0,907.9245283018868,609.122641509434,2108.6792452830186,356.0566037735849,1072.3301886792453
10713,217.85849056603774,2772.9056603773583,2798.2169811320755,5179.320754716981,7209.943396226415,2916.896226415094,0.0,907.9245283018868,609.122641509434,2108.6792452830186,356.0566037735849,1072.3301886792453
10714,217.85849056603774,2772.9056603773583,2798.2169811320755,5179.320754716981,7209.943396226415,2916.896226415094,0.0,907.9245283018868,609.122641509434,2108.6792452830186,356.0566037735849,1072.3301886792453
10715,217.85849056603774,2772.9056603773583,2798.2169811320755,5179.320754716981,7209.943396226415,2916.896226415094,0.0,907.9245283018868,609.122641509434,2108.6792452830186,356.0566037735849,1072.3301886792453
10716,217.85849056603774,2772.9056603773583,2798.2169811320755,5179.320754716981,7209.943396226415,2916.896226415094,0.0,907.9245283018868,609.122641509434,2108.6792452830186,356.0566037735849,1072.3301886792453
10717,217.85849056603774,2772.9056603773583,2798.2169811320755,5179.320754716981,7209.943396226415,2916.896226415094,0.0,907.9245283018868,609.122641509434,2108.6792452830186,356.0566037735849,1072.3301886792453
10718,217.85849056603774,2772.9056603773583,2798.2169811320755,5179.320754716981,7209.943396226415,2916.896226415094,0.0,907.9245283018868,609.122641509434,2108.6792452830186,356.0566037735849,1072.3301886792453
10719,214.0,4164.0,590.0,1904.0,11118.0,2857.0,0.0,931.0,270.0,512.0,359.0,277.0
10720,214.0,4164.0,1608.0,4130.0,10918.0,2856.0,0.0,933.0,452.0,1241.0,319.0,696.0
10721,214.0,4164.0,3013.0,7089.0,10917.0,2855.0,0.0,940.0,305.0,1797.0,167.0,498.0
10722,214.0,4164.0,3108.0,6675.0,15476.0,2788.0,0.0,1067.0,388.0,1972.0,205.0,654.0
10723,214.0,4164.0,3518.0,6439.0,15475.0,2787.0,0.0,1076.0,533.0,2459.0,264.0,867.0
10724,214.0,4164.0,4097.0,6972.0,10876.0,2853.0,0.0,951.0,490.0,2702.0,282.0,734.0
10725,217.85849056603774,2772.9056603773583,2798.2169811320755,5179.320754716981,7209.943396226415,2916.896226415094,0.0,907.9245283018868,609.122641509434,2108.6792452830186,356.0566037735849,1072.3301886792453
10726,217.85849056603774,2772.9056603773583,2798.2169811320755,5179.320754716981,7209.943396226415,2916.896226415094,0.0,907.9245283018868,609.122641509434,2108.6792452830186,356.0566037735849,1072.3301886792453
